id,releasedate,title,genre,budget,revenue,year,has_trailer
21960,1997-05-30,Rough Magic,,,"$171,979",1997,False
21961,2017-06-16,Rough Night,Black Comedy,"$20,000,000","$16,638,208",2017,True
21962,2016-12-31,Rough Stuff,Adventure,,$0,2016,False
21963,2014-05-12,The Roughnecks,Documentary,,$0,2014,False
21964,1998-09-11,Rounders,Drama,"$12,000,000","$22,921,898",1998,False
21965,1994-04-25,The Rounders,Western,,$0,1994,False
21966,1964-11-11,Roustabout,,,"$3,000,000",1964,False
21967,1991-12-31,Rover Dangerfield,,,$0,1991,False
21968,2014-06-13,The Rover,Drama,"$8,500,000","$1,109,199",2014,False
21969,2006-01-27,Roving Mars,Documentary,,"$10,407,978",2006,False
21970,2012-06-01,Rowdy Rathore,Comedy,,"$777,373",2012,False
21971,1987-06-19,Roxanne,Comedy,,"$39,148,164",1987,False
21972,2015-02-13,Roy,Drama,,$0,2015,False
21973,2017-01-20,Royahaye dame sobh,Documentary,,"$2,208",2017,False
21974,2015-12-31,Royal Ballet: Frankenstein,Concert/Performance,,$0,2015,False
21975,2017-12-31,Royal Ballet: Jewels,Concert/Performance,,$0,2017,False
21976,2015-12-31,Royal Ballet: La Fille Mal Gardee,Concert/Performance,,$0,2015,False
21977,2017-12-31,Royal Ballet: Petipa's The Sleeping Beauty,Concert/Performance,,$0,2017,False
21978,2015-12-31,Royal Ballet: Quadruple Bill,Comedy,,$0,2015,False
21979,2015-12-31,Royal Ballet: Romeo and Juliet,Concert/Performance,,$0,2015,False
21980,2015-12-31,Royal Ballet: Swan Lake,Concert/Performance,,$0,2015,False
21981,2017-12-31,Royal Ballet: Woolf Works,Concert/Performance,,$0,2017,False
21982,2013-05-21,The Royal Collection,Documentary,,$0,2013,False
21983,2014-09-16,Royal Cousins at War,Documentary,,$0,2014,False
21984,2009-04-10,Royal Kill,,"$350,000",$0,2009,False
21985,2015-12-04,A Royal Night Out,Drama,,"$228,136",2015,False
21986,2016-12-31,Royal Opera 2016/17 Il Trovatore,Concert/Performance,,$0,2016,False
21987,2016-12-31,Royal Opera Cosi Fan Tutte (2016),Concert/Performance,,$0,2016,False
21988,2016-12-31,Royal Opera House: Boris Godunov,Concert/Performance,,$0,2016,False
21989,2015-12-31,Royal Opera: Der Fliegende Hollander,Concert/Performance,,$0,2015,False
21990,2015-12-31,Royal Opera House: Guillaume Tell,Concert/Performance,,$0,2015,False
21991,2015-12-31,Royal Opera House: La Boheme,Concert/Performance,,$0,2015,False
21992,2016-12-31,Royal Opera House: La Traviata,Concert/Performance,,$0,2016,False
21993,2017-12-31,Royal Opera House Live: Dream/Symphonic Variations/Marguerite & Armand,Concert/Performance,,$0,2017,False
21994,2017-12-31,Royal Opera House Madame Butterfly,Concert/Performance,,$0,2017,False
21995,2015-12-31,Royal Opera House: Rise and Fall of the City of Mahagonny,Concert/Performance,,$0,2015,False
21996,2016-12-31,Royal Opera House: The Two Pigeons / Rhapsody,Concert/Performance,,$0,2016,False
21997,2015-12-31,Royal Opera House: Viscera / Afternoon of a Faun / Tchaikovsky Pas de deux / Carmen,Concert/Performance,,$0,2015,False
21998,2016-12-31,Royal Opera: Les Contes D'hoffmann,Concert/Performance,,$0,2016,False
21999,2016-12-31,Royal opera Lucia Di Lammermoor,Concert/Performance,,$0,2016,False
22000,2016-12-31,"Norma - Royal Opera, London 2016/17",Concert/Performance,,$0,2016,False
22001,2016-12-31,Royal Opera: Werther,Concert/Performance,,$0,2016,False
22002,2016-09-06,The Royal Road,Documentary,,$0,2016,False
22003,2001-12-14,The Royal Tenenbaums,Black Comedy,"$28,000,000","$52,353,636",2001,False
22004,2015-12-31,Royal Treasure (China),Comedy,,$0,2015,False
22005,2017-12-31,The Royal We,Drama,,$0,2017,False
22006,1951-12-31,Royal Wedding,Musical,,$0,1951,False
22007,2011-05-24,The Royal Wedding: William & Kate,Concert/Performance,,$0,2011,False
22008,2008-12-31,Rozygrysh,,,$0,2008,False
22009,2015-02-10,RPG,Adventure,,$0,2015,False
22010,2016-12-31,Cymbeline - RSC Live 2016,Concert/Performance,,$0,2016,False
22011,2016-12-31,Hamlet - RSC Live 2016,Concert/Performance,,$0,2016,False
22012,2017-12-31,RSC Live Antony & Cleopatra,Concert/Performance,,$0,2017,False
22013,2017-12-31,RSC Live 2017 The Tempest  (Theatre),Concert/Performance,,$0,2017,False
22014,2014-12-31,RSC Live: Henry IV Part I,,,$0,2014,False
22015,2017-12-31,RSC Live Julius Caesar,Drama,,$0,2017,False
22016,2016-12-31,RSC Live King Lear (2016),Concert/Performance,,$0,2016,False
22017,2015-12-31,Royal Shakespeare Company Live: Love's Labour's Lost,Concert/Performance,,$0,2015,False
22018,2015-12-31,Royal Shakespeare Company Live: Love's Labour's Won,Concert/Performance,,$0,2015,False
22019,2015-12-31,Royal Shakespeare Company Live: The Merchant of Venice,Concert/Performance,,$0,2015,False
22020,2011-12-31,Rubbeldiekatz,Romantic Comedy,,$0,2011,False
22021,2011-04-01,Rubber,Black Comedy,"$500,000","$100,370",2011,False
22022,2013-02-22,Rubberneck,Thriller/Suspense,,"$4,150",2013,False
22023,2015-06-19,Rubble Kings,Documentary,,"$7,416",2015,False
22024,2015-12-31,Ruben Guthrie,Comedy,,$0,2015,False
22025,2004-04-09,Los rubios,Documentary,,$0,2004,False
22026,1992-01-01,Ruby,,,"$919,286",1992,False
22027,1993-01-01,Ruby Cairo,,,"$608,000",1993,False
22028,1993-10-01,Ruby in Paradise,Drama,"$800,000","$1,001,437",1993,False
22029,2012-07-25,Ruby Sparks,Romantic Comedy,,"$2,540,106",2012,True
22030,2014-10-17,Rudderless,Drama,"$5,000,000","$56,001",2014,False
22031,1989-08-16,Rude Awakening,,,"$3,169,719",1989,False
22032,2009-05-08,Rudo y Cursi,Comedy,,"$1,827,660",2009,False
22033,1998-10-16,Rudolph the Red-Nosed Reindeer,,,"$113,484",1998,False
22034,2014-11-04,"Rudolph, the Red Nosed Reindeer",Adventure,,$0,2014,False
22035,2016-12-31,Rudorufu to Ippaiattena,Adventure,,$0,2016,False
22036,2015-10-15,Rudrama Devi,Action,,$0,2015,False
22037,1993-10-13,Rudy,Drama,,"$22,750,363",1993,False
22038,2015-12-31,Rudý kapitán,Thriller/Suspense,,$0,2015,False
22039,2015-12-31,Rugby World Cup Final 2015,Concert/Performance,,$0,2015,False
22040,2003-06-13,Rugrats Go Wild,Adventure,"$25,000,000","$39,402,572",2003,False
22041,2000-11-17,Rugrats in Paris,Adventure,"$30,000,000","$76,501,438",2000,False
22042,1998-11-20,The Rugrats Movie,Adventure,"$28,000,000","$100,494,685",1998,False
22043,2016-09-23,The Ruins of Lifta,Documentary,,"$11,548",2016,False
22044,2008-04-04,The Ruins,Horror,"$25,000,000","$17,432,844",2008,False
22045,2015-12-31,Rule Of Two,,,$0,2015,False
22046,2016-11-23,Rules Don’t Apply,Romantic Comedy,"$26,700,000","$3,652,206",2016,True
22047,2002-10-11,The Rules of Attraction,Black Comedy,"$4,000,000","$6,525,762",2002,False
22048,2000-04-07,Rules of Engagement,Thriller/Suspense,"$60,000,000","$61,322,858",2000,False
22049,2006-10-27,Rules of the Game,,,"$272,256",2006,False
22050,2011-10-28,The Rum Diary,Drama,"$45,000,000","$13,109,815",2011,True
22051,1983-10-07,Rumble Fish,Drama,,"$2,500,000",1983,False
22052,1996-02-23,Rumble in the Bronx,Action,"$7,500,000","$32,281,907",1996,False
22053,2017-07-26,Rumble: The Indians who Rocked the World,Documentary,,$0,2017,False
22054,2016-12-31,Rumbos,Comedy,,$0,2016,False
22055,2016-12-31,Rumbos Paralelos,Drama,,$0,2016,False
22056,2005-12-25,Rumor Has It,Comedy,"$70,000,000","$42,996,140",2005,False
22057,2002-02-01,A Rumor of Angels,,,"$38,247",2002,False
22058,2013-12-31,Rumors of Wars,Thriller/Suspense,,$0,2013,False
22059,1995-12-01,Rumpelstiltskin,Horror,,"$185,170",1995,False
22060,1991-02-01,Run,,,"$4,409,328",1991,False
22061,2004-04-09,Run,,,$0,2004,False
22062,2010-12-31,Run,Thriller/Suspense,,$0,2010,False
22063,2014-01-14,Run,Thriller/Suspense,,$0,2014,False
22064,2015-03-13,Run All Night,Action,"$50,000,000","$26,461,644",2015,True
22065,2014-01-24,Run & Jump,Drama,,"$11,805",2014,False
22066,2008-03-22,"Run, Fatboy, Run",Comedy,"$10,000,000","$6,003,262",2008,False
22067,2008-10-31,Run For Your Life,Documentary,,"$2,992",2008,False
22068,2015-09-01,"Run, Hide, Die",Horror,"$50,000",$0,2015,False
22069,1995-09-22,The Run of the Country,Drama,,"$470,768",1995,False
22070,2014-09-23,Run Silent Run Deep,Action,,$0,2014,False
22071,2016-12-02,Run the Tide,Drama,,$0,2016,False
22072,2017-12-31,The Runaround,Comedy,,$0,2017,False
22073,1984-12-14,Runaway,Thriller/Suspense,,"$6,800,000",1984,False
22074,1999-07-30,Runaway Bride,Romantic Comedy,"$70,000,000","$152,257,509",1999,False
22075,2003-10-17,Runaway Jury,Thriller/Suspense,,"$49,440,996",2003,False
22076,2012-07-06,Runaway Slave,Documentary,,"$47,813",2012,False
22077,1985-12-06,Runaway Train,Action,,"$7,936,012",1985,False
22078,2010-03-19,The Runaways,Drama,"$9,500,000","$3,573,673",2010,True
22079,2003-09-26,The Rundown,Action,"$85,000,000","$47,641,743",2003,False
22080,2012-02-17,Rundskop,Drama,,"$142,616",2012,False
22081,2013-10-04,Runner Runner,Thriller/Suspense,"$30,000,000","$19,316,646",2013,True
22082,1979-10-05,The Runner Stumbles,,,$0,1979,False
22083,2015-08-07,The Runner,Drama,,$0,2015,True
22084,2008-03-03,Runnin' Down a Dream: Tom Petty and the Heartbreakers,Documentary,,$0,2008,False
22085,1979-11-02,Running,,,$0,1979,False
22086,1983-11-04,Running Brave,Drama,,"$1,204,595",1983,False
22087,2015-10-27,Running Forever,Drama,"$5,000,000",$0,2015,False
22088,2000-06-02,Running Free,,,"$101,431",2000,False
22089,2013-11-01,Running from Crazy,Documentary,,"$33,300",2013,False
22090,1987-11-13,The Running Man,Action,"$30,000,000","$38,122,000",1987,False
22091,1988-01-01,Running on Empty,,,"$2,835,116",1988,False
22092,2009-05-12,Running on Empty Dreams,,,$0,2009,False
22093,2000-09-29,Running on the Sun,,,"$2,464",2000,False
22094,1986-06-27,Running Scared,Comedy,,"$38,500,726",1986,False
22095,2006-02-24,Running Scared,Action,"$17,000,000","$6,855,137",2006,False
22096,2017-02-17,Running Shaadi,Romantic Comedy,,$0,2017,False
22097,2009-12-31,Running Turtle,,,$0,2009,False
22098,2017-02-10,Running Wild,Drama,,$0,2017,False
22099,2013-10-04,Running Wild: The Life of Dayton O. Hyde,Documentary,,$0,2013,False
22100,2008-01-11,Running with Arnold,Documentary,,"$2,119",2008,False
22101,2006-10-20,Running With Scissors,Comedy,"$12,000,000","$6,860,000",2006,False
22102,2015-06-26,Runoff,Drama,,"$30,186",2015,False
22103,2011-12-31,The Runway,Drama,,$0,2011,False
22104,1979-12-31,Rupan sansei: Kariosutoro no shiro,Action,,$0,1979,False
22105,2017-04-28,Rupture,Horror,,$0,2017,False
22106,2016-09-12,Rurôni Kenshin: Kyôto taika-hen,,,$0,2016,False
22107,2016-08-08,Rurôni Kenshin: Meiji kenkaku roman tan,,,$0,2016,False
22108,2016-12-31,Rus'un Oyunu,Action,,$0,2016,False
22109,1991-12-22,Rush,,,"$7,241,350",1991,False
22110,2013-09-20,Rush,Drama,"$38,000,000","$26,947,624",2013,True
22111,2010-06-04,Rush: Beyond the Lighted Stage,Documentary,,"$63,696",2010,False
22112,2017-05-31,The Rush Chairman,Comedy,,$0,2017,False
22113,2013-11-18,RUSH: Clockwork Angels Tour,Concert/Performance,,$0,2013,False
22114,1998-09-18,Rush Hour,Action,"$35,000,000","$141,186,864",1998,False
22115,2001-08-03,Rush Hour 2,Action,"$90,000,000","$226,164,286",2001,False
22116,2007-08-10,Rush Hour 3,Action,"$180,000,000","$140,125,968",2007,False
22117,2008-11-25,Rush - Snakes & Arrows Live,Concert/Performance,,$0,2008,False
22118,2013-06-21,Rushlights,Thriller/Suspense,,$0,2013,False
22119,1998-12-11,Rushmore,Black Comedy,"$10,000,000","$17,105,219",1998,False
22120,2016-12-31,Russ & Roger Go Beyond,Comedy,,$0,2016,False
22121,2015-03-10,Russell Madness,Comedy,,$0,2015,False
22122,1990-12-17,The Russia House,Thriller/Suspense,,"$22,998,000",1990,False
22123,2001-06-15,Russian Doll,,,"$127,103",2001,False
22124,2006-05-10,Russian Dolls,,,"$326,095",2006,False
22125,2015-10-16,The Russian Woodpecker,Documentary,,$0,2015,False
22126,1966-05-25,"The Russians Are Coming, the Russians Are Coming",,,"$21,693,114",1966,False
22127,1987-11-06,Russkies,Drama,,"$1,030,101",1987,False
22128,2002-12-13,Russkiy kovcheg,Drama,,"$3,092,976",2002,False
22129,2010-10-05,Rust,Drama,"$250,000",$0,2010,False
22130,1985-05-10,Rustlers' Rhapsody,Comedy,,"$4,847,085",1985,False
22131,2016-08-12,Rustom,Drama,,"$880,000",2016,False
22132,2011-12-31,The Rut,Action,,$0,2011,False
22133,1986-06-27,Ruthless People,Comedy,,"$71,624,879",1986,False
22134,2015-12-31,Rüzgârin Hatiralari,Drama,,$0,2015,False
22135,1970-11-09,Ryan's Daughter,,,"$30,846,306",1970,False
22136,2007-12-31,Rys,,,$0,2007,False
22137,2015-12-31,RYTMUS sídliskový sen,Documentary,,$0,2015,False
22138,2004-05-19,S-21: The Khmer Rouge Death Machine,Documentary,,"$21,678",2004,False
22139,2006-12-31,S&Man;,Horror,,$0,2006,False
22140,2018-09-21,S.C.O.O.B.,Adventure,,$0,2018,False
22141,2009-05-12,S. Darko,,,$0,2009,False
22142,1995-01-20,S.F.W.,,,"$63,649",1995,False
22143,2016-12-06,S.M.A.R.T.: Specialized Mobile Animal Rescue Team,Documentary,,$0,2016,False
22144,1981-07-01,S.O.B.,Comedy,,"$14,867,086",1981,False
22145,2016-09-16,S Storm,Action,,$0,2016,False
22146,2003-08-08,S.W.A.T.,Action,"$70,000,000","$116,877,597",2003,False
22147,2017-08-01,S.W.A.T.: Under Siege,,,$0,2017,False
22148,2016-12-31,S3,Action,,$0,2016,False
22149,2016-12-31,Fourth Place,Drama,,$0,2016,False
22150,2016-12-31,Sa Nyang,Action,,$0,2016,False
22151,2015-12-31,Heaven on Earth,Drama,,$0,2015,False
22152,2008-05-02,Så som i himmelen,Comedy,,"$10,236",2008,False
22153,2017-12-31,Saab Bahadar,Thriller/Suspense,,$0,2017,False
22154,2016-12-31,Saadey CM Saab,Comedy,,$0,2016,False
22155,2013-01-11,Saadi Love Story,Drama,,$0,2013,False
22156,2016-01-29,Saala Khadoos,Drama,,"$76,931",2016,False
22157,2011-02-18,Saat Khoon Maaf ,,,"$274,329",2011,False
22158,2016-05-10,Saat po long 2,Action,,$0,2016,False
22159,2012-08-21,Saat yan faan,,,$0,2012,False
22160,2002-12-20,Saathiya,,,"$312,660",2002,False
22161,2007-11-09,Saawariya,Drama,,"$885,574",2007,False
22162,2015-12-31,The Sabbatical,,,$0,2015,False
22163,2014-03-28,Sabotage,Action,"$35,000,000","$10,508,518",2014,True
22164,1995-12-15,Sabrina,Romantic Comedy,"$58,000,000","$53,458,319",1995,False
22165,2014-04-08,Sabrina,Romantic Comedy,,$0,2014,False
22166,2016-12-31,Un Sac De Billes,Drama,,$0,2016,False
22167,2016-12-31,SACA - O filme de Tiago Pires,Documentary,,$0,2016,False
22168,2007-01-21,Sacco and Vanzetti,,,"$32,203",2007,False
22169,2017-12-31,Sachin,Documentary,,$0,2017,False
22170,2014-06-06,The Sacrament,Horror,,"$9,221",2014,False
22171,2017-05-05,Sacred,Documentary,,$0,2017,False
22172,2004-04-22,Sacred Planet,,,$0,2004,False
22173,2005-10-07,Sacred Stage,Documentary,,"$4,410",2005,False
22174,2011-04-26,Sacrifice,,,"$27,899",2011,False
22175,2016-04-29,Sacrifice,Thriller/Suspense,,$0,2016,False
22176,2017-06-06,Sacrilege,,,$0,2017,False
22177,2016-12-09,Sad Vacation: The Last Days of Sid and Nancy,Documentary,,$0,2016,False
22178,2013-06-04,Sadako 3D,Horror,,$0,2013,False
22179,2016-12-31,Sadako vs. Kayako,Horror,,$0,2016,False
22180,2004-04-30,The Saddest Music in the World,Drama,,"$669,128",2004,False
22181,2000-11-17,Sade,,,"$98,967",2000,False
22182,2015-12-31,Sado,Drama,,$0,2015,False
22183,2007-12-31,Saekjeuk shigong 2,,,$0,2007,False
22184,2009-12-31,Safari,,,$0,2009,False
22185,2016-12-31,Safari,Documentary,,$0,2016,False
22186,1982-05-28,Safari 3000,,,$0,1982,False
22187,1995-06-23,Safe,Drama,,"$465,498",1995,False
22188,2012-04-27,Safe,Action,"$33,000,000","$17,142,080",2012,True
22189,2002-10-11,Safe Conduct,,,"$26,617",2002,False
22190,2013-02-14,Safe Haven,Drama,"$28,000,000","$71,399,120",2013,True
22191,2012-01-17,Safe Haven Live Cinema Fan Event,Documentary,,$0,2012,False
22192,2012-02-10,Safe House,Thriller/Suspense,"$85,000,000","$126,181,630",2012,True
22193,2015-12-31,Safe House 2,Thriller/Suspense,,$0,2015,False
22194,1998-08-07,Safe Men,,"$1,000,000","$21,210",1998,False
22195,1994-12-23,Safe Passage,Drama,,"$1,607,000",1994,False
22196,2009-08-11,Safehouse,,,$0,2009,False
22197,2015-07-17,Safelight,Drama,,$0,2015,False
22198,2013-06-18,Safety Last!,Comedy,,$0,2013,False
22199,2012-06-08,Safety Not Guaranteed,Comedy,"$750,000","$4,010,957",2012,False
22200,2003-03-07,The Safety of Objects,,,"$319,125",2003,False
22201,2015-06-23,SafeWord,Thriller/Suspense,,$0,2015,False
22202,2008-12-31,Sagan,Drama,,$0,2008,False
22203,2014-09-12,Sagrada: el misteri de la creacio,Documentary,,"$58,755",2014,False
22204,2005-04-08,Sahara,Adventure,"$145,000,000","$68,671,925",2005,False
22205,1984-03-02,Sahara,Adventure,,"$1,025,015",1984,False
22206,2011-09-30,Sahib Biwi Aur Gangster,,,"$14,231",2011,False
22207,1994-12-31,Sai yau gei: Sin leui kei yun,Adventure,,$0,1994,False
22208,2006-12-31,Saibogujiman Kwenchana,,,$0,2006,False
22209,2012-04-27,Sàidékè balái,Drama,,$0,2012,False
22210,2010-12-31,Saigo no Chushingura,,,$0,2010,False
22211,2007-12-31,Saigon Eclipse,Drama,,$0,2007,False
22212,2016-12-31,Saint Amour,Comedy,,$0,2016,False
22213,2010-01-29,Saint John of Las Vegas,,"$2,000,000","$102,645",2010,False
22214,2015-05-08,Saint Laurent,Drama,,"$429,477",2015,True
22215,2010-12-03,Saint Misbehavin’: The Wavy Gravy Movie,Documentary,,"$29,893",2010,False
22216,2006-09-06,Saint of 9/11,Documentary,,"$7,137",2006,False
22217,1993-01-01,The Saint of Fort Washington,,,"$57,115",1993,False
22218,2005-08-05,Saint Ralph,Comedy,"$5,200,000","$795,126",2005,False
22219,1997-04-04,The Saint,Action,"$90,000,000","$61,363,304",1997,False
22220,2004-06-18,Saints and Sinners,Documentary,,"$3,826",2004,False
22221,2004-08-06,Saints and Soldiers,Drama,"$780,000","$1,310,470",2004,False
22222,2014-08-15,Saints and Soldiers: The Void,Action,,$0,2014,False
22223,2016-11-11,Les Saisons,Documentary,,"$150,092",2016,False
22224,2016-12-31,Saithan,Thriller/Suspense,,$0,2016,False
22225,2016-12-31,Saka: The Martyrs Of Nankana Sahib,Drama,,$0,2016,False
22226,1982-12-31,Sakala Kala Vallavan,Action,,$0,1982,False
22227,2013-11-06,Sake-Bomb,Comedy,,$0,2013,False
22228,2017-12-31,Sakhavu,Drama,,$0,2017,False
22229,2013-11-01,Sal,Drama,,"$6,883",2013,False
22230,2007-01-25,Salaam-e-Ishq (A Tribute to Love),Romantic Comedy,,"$1,852,050",2007,False
22231,2005-09-09,Salaam Namaste,Comedy,,"$1,411,065",2005,False
22232,2013-10-11,Les Salauds,Documentary,,"$35,018",2013,False
22233,2013-09-06,Salinger,Documentary,,"$583,633",2013,True
22234,2000-12-31,Sally Hemmings: an American Scandal,Drama,,$0,2000,False
22235,2012-03-09,Salmon Fishing in the Yemen,Drama,,"$9,041,540",2012,True
22236,2012-12-31,SaloMaybe?,Documentary,,$0,2012,False
22237,2013-12-31,Salome,,,$0,2013,False
22238,2007-05-11,The Salon,Comedy,"$1,500,000","$139,084",2007,False
22239,1988-05-06,Salsa,Drama,,"$8,000,000",1988,False
22240,2010-07-23,Salt,Thriller/Suspense,"$130,000,000","$118,311,368",2010,True
22241,2011-12-31,Salt 2,,,$0,2011,False
22242,2017-04-07,Salt And Fire,Thriller/Suspense,,$0,2017,False
22243,2015-03-27,The Salt of the Earth,Documentary,,"$1,343,349",2015,True
22244,2014-11-18,Salting the Battlefield,Action,,$0,2014,False
22245,1998-07-22,The Saltmen of Tibet,,,"$146,437",1998,False
22246,2002-04-26,The Salton Sea,Thriller/Suspense,"$18,000,000","$676,698",2002,False
22247,2016-12-31,Salty,Comedy,,$0,2016,False
22248,1943-02-06,Saludos Amigos,Adventure,,$0,1943,False
22249,2017-12-31,Salur Kazan: Zoriki Kahraman,Comedy,,$0,2017,False
22250,2015-12-31,Salut D’Amour,Comedy,,$0,2015,False
22251,1986-04-23,Salvador,Drama,"$4,500,000","$1,500,000",1986,False
22252,2006-09-08,Salvadore Allende,Documentary,,"$8,454",2006,False
22253,2011-09-02,Salvando al Soldado Perez,Action,"$4,500,000","$1,400,726",2011,False
22254,2011-07-15,Salvation Boulevard,Comedy,"$5,500,000","$28,468",2011,False
22255,2015-02-27,The Salvation,Western,,"$43,318",2015,False
22256,2010-12-31,Sam and George,Drama,,$0,2010,False
22257,2015-11-30,Sam Klemke's Time Machine,Documentary,,$0,2015,False
22258,2009-12-31,Sam Steel and the Junior Detective Agency,Adventure,,$0,2009,False
22259,2010-12-24,Sama Wozu,Adventure,,"$78,182",2010,False
22260,2004-12-31,Samantha: An American Girl Holiday,Drama,"$200,000",$0,2004,False
22261,2012-05-18,The Samaritan,Thriller/Suspense,,"$2,521",2012,False
22262,2015-07-24,Samba,Comedy,,"$151,530",2015,True
22263,2017-10-20,Same Kind of Different as Me,Drama,,$0,2017,False
22264,1999-10-15,Same Old Song,,,"$32,443",1999,False
22265,2014-08-26,Same Same But Different,Drama,,$0,2014,False
