key,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,boxofficemojo_url,release_date
doublet01take,Double Take,BV,29831583.0,1631.0,11736236.0,1631.0,http://www.boxofficemojo.com/movies/?id=doubletake.htm,2001-01-12
doublet09take,Double Take (2010),Kino,20218.0,1.0,4650.0,1.0,http://www.boxofficemojo.com/movies/?id=doubletake(2010).htm,2010-06-02
doubti08ubti,Doubt,Mira.,33446470.0,1287.0,507226.0,15.0,http://www.boxofficemojo.com/movies/?id=doubt.htm,2008-12-12
doucheb10ebag,Douchebag,Pala.,20615.0,6.0,2966.0,1.0,http://www.boxofficemojo.com/movies/?id=douchebag.htm,2010-10-01
doufosi07osin,Flash Point,TRR,5151.0,10.0,3271.0,10.0,http://www.boxofficemojo.com/movies/?id=flashpoint.htm,2008-03-14
dough15ough,Dough,Men.,1148304.0,55.0,50871.0,9.0,http://www.boxofficemojo.com/movies/?id=dough.htm,2016-02-12
downand01olls,Down and Out with the Dolls,Indic.,60000.0,7.0,13684.0,7.0,http://www.boxofficemojo.com/movies/?id=downandoutwiththedolls.htm,2003-03-21
downand05erby,Down and Derby,Free,231609.0,63.0,43930.0,63.0,http://www.boxofficemojo.com/movies/?id=downandderby.htm,2005-04-15
downfor09life,Down for Life,BDF,41914.0,5.0,23176.0,5.0,http://www.boxofficemojo.com/movies/?id=downforlife.htm,2011-01-14
downint05lley,Down in the Valley,Think,568932.0,28.0,22806.0,3.0,http://www.boxofficemojo.com/movies/?id=downinthevalley.htm,2006-05-05
downloa08ancy,Downloading Nancy,Strand,22282.0,5.0,10324.0,5.0,http://www.boxofficemojo.com/movies/?id=downloadingnancy.htm,2009-06-05
downloa13aded,Downloaded,Abr.,8377.0,2.0,2504.0,2.0,http://www.boxofficemojo.com/movies/?id=downloaded.htm,2013-06-21
downter09race,Down Terrace,Magn.,9812.0,2.0,3088.0,2.0,http://www.boxofficemojo.com/movies/?id=downterrace.htm,2010-10-15
downthe11hore,Down the Shore,Anch.,6558.0,2.0,4808.0,2.0,http://www.boxofficemojo.com/movies/?id=downtheshore.htm,2013-04-05
downtoe01arth,Down to Earth,Par.,64186502.0,2521.0,17268883.0,2521.0,http://www.boxofficemojo.com/movies/?id=downtoearth.htm,2001-02-16
downtot04bone,Down to the Bone,L/Z,30241.0,2.0,7352.0,2.0,http://www.boxofficemojo.com/movies/?id=downtothebone.htm,2005-11-25
downtow04tale,Downtown: A Street Tale,Slow,,2.0,,2.0,http://www.boxofficemojo.com/movies/?id=downtownastreettale.htm,2007-04-20
downtow11ress,Downtown Express,ICir,5010.0,1.0,3474.0,1.0,http://www.boxofficemojo.com/movies/?id=downtownexpress.htm,2012-04-20
downtoy00oyou,Down to You,Mira.,20069008.0,2003.0,7602507.0,1971.0,http://www.boxofficemojo.com/movies/?id=downtoyou.htm,2000-01-21
downwit03love,Down with Love,Fox,20305251.0,2123.0,45029.0,1.0,http://www.boxofficemojo.com/movies/?id=downwithlove.htm,2003-05-09
doyoube15eve?,Do You Believe?,PFR,12985600.0,1356.0,3591282.0,1320.0,http://www.boxofficemojo.com/movies/?id=doyoubelieve?.htm,2015-03-20
dr.benn03enny,Doctor Benny,Outr.,3657.0,1.0,3657.0,1.0,http://www.boxofficemojo.com/movies/?id=doctorbenny.htm,2003-05-02
dr.bron06pbox,Dr. Bronner's Magic Soapbox,Bal.,21579.0,6.0,1570.0,1.0,http://www.boxofficemojo.com/movies/?id=dr.bronnersmagicsoapbox.htm,2007-06-29
dr.cabb14bbie,Dr. Cabbie (U.S. only),Eros,225490.0,220.0,118732.0,220.0,http://www.boxofficemojo.com/movies/?id=dr.cabbie(u.s.only).htm,2014-11-26
dr.doli01tle2,Dr. Dolittle 2,Fox,112952899.0,3053.0,25037039.0,3049.0,http://www.boxofficemojo.com/movies/?id=dr.dolittle2.htm,2001-06-22
dr.dolitle3,Dr. Dolittle 3,Fox,,,,,http://www.boxofficemojo.com/movies/?id=dr.dolittle3.htm,
dr.t&th00omen,Dr. T and the Women,Art.,13113041.0,1489.0,5012867.0,1489.0,http://www.boxofficemojo.com/movies/?id=dr.tandthewomen.htm,2000-10-13
dr.who:13ctor,Dr. Who: Day of the Doctor,,,,,,http://www.boxofficemojo.com/movies/?id=dr.whodayofthedoctor.htm,
dracula002000,Dracula 2000,Mira.,33022767.0,2204.0,8636567.0,2204.0,http://www.boxofficemojo.com/movies/?id=dracula2000.htm,2000-12-22
dracula02iary,Dracula: Pages from a Virgin's Diary,Zeit.,55365.0,2.0,4784.0,1.0,http://www.boxofficemojo.com/movies/?id=draculapagesfromavirginsdiary.htm,2003-05-14
dracula12la3d,Argento's Dracula 3D,IFC,8139.0,6.0,3085.0,6.0,http://www.boxofficemojo.com/movies/?id=argentosdracula3d.htm,2013-10-04
dracula14told,Dracula Untold,Uni.,56280355.0,2900.0,23514615.0,2885.0,http://www.boxofficemojo.com/movies/?id=draculauntold.htm,2014-10-10
draftda14dayi,Draft Day,LG/S,28842237.0,2781.0,9783603.0,2781.0,http://www.boxofficemojo.com/movies/?id=draftday.htm,2014-04-11
dragmet09hell,Drag Me to Hell,Uni.,42100625.0,2510.0,15825480.0,2508.0,http://www.boxofficemojo.com/movies/?id=dragmetohell.htm,2009-05-29
dragonb09tion,Dragonball Evolution,Fox,9362785.0,2181.0,4756488.0,2181.0,http://www.boxofficemojo.com/movies/?id=dragonballevolution.htm,2009-04-10
dragonb13kami,Dragon Ball Z: Battle of Gods,SV,2553002.0,692.0,296414.0,62.0,http://www.boxofficemojo.com/movies/?id=dragonballzbattleofgods.htm,2014-08-05
dragonb15o'f',Dragon Ball Z: Resurrection 'F',FUN,8008363.0,913.0,1817937.0,183.0,http://www.boxofficemojo.com/movies/?id=dragonballzresurrectionf.htm,2015-08-04
dragonf02nfly,Dragonfly,Uni.,30323400.0,2507.0,10216025.0,2507.0,http://www.boxofficemojo.com/movies/?id=dragonfly.htm,2002-02-22
drama/m06/mex,Drama/Mex,IFC,8628.0,1.0,2800.0,1.0,http://www.boxofficemojo.com/movies/?id=drama/mex.htm,2007-07-11
drambo08mboy,Dream Boy,Reg.,6534.0,1.0,2243.0,1.0,http://www.boxofficemojo.com/movies/?id=dreamboy.htm,2010-03-26
drawing05int9,Drawing Restraint 9,IFC,234743.0,5.0,18011.0,1.0,http://www.boxofficemojo.com/movies/?id=drawingrestraint9.htm,2006-03-29
dreamca03cher,Dreamcatcher,WB,33715436.0,2945.0,15027423.0,2945.0,http://www.boxofficemojo.com/movies/?id=dreamcatcher.htm,2003-03-21
dreamer03mers,The Dreamers,FoxS,2532228.0,116.0,142632.0,5.0,http://www.boxofficemojo.com/movies/?id=thedreamers.htm,2004-02-06
dreamer05tory,Dreamer: Inspired by a True Story,DW,32751093.0,2735.0,9178233.0,2007.0,http://www.boxofficemojo.com/movies/?id=dreamerinspiredbyatruestory.htm,2005-10-21
dreamgi06irls,Dreamgirls,P/DW,103365956.0,2797.0,378950.0,3.0,http://www.boxofficemojo.com/movies/?id=dreamgirls.htm,2006-12-15
dreamho11ouse,Dream House,Uni.,21302340.0,2664.0,8129355.0,2661.0,http://www.boxofficemojo.com/movies/?id=dreamhouse.htm,2011-09-30
dreamin05hasa,Dreaming Lhasa,FRun,21504.0,3.0,6060.0,1.0,http://www.boxofficemojo.com/movies/?id=dreaminglhasa.htm,2007-04-13
dreamki10ller,Dreamkiller,Del.,15514.0,3.0,861.0,3.0,http://www.boxofficemojo.com/movies/?id=dreamkiller.htm,2010-02-19
dreamla06andi,Dreamland,Truly,6383.0,5.0,4350.0,5.0,http://www.boxofficemojo.com/movies/?id=dreamland.htm,2006-12-01
dreamso12life,Dreams of a Life,Strand,8405.0,1.0,3085.0,1.0,http://www.boxofficemojo.com/movies/?id=dreamsofalife.htm,2012-08-03
dreamsr15ired,Dreams Rewired,Icar.,11843.0,4.0,,,http://www.boxofficemojo.com/movies/?id=dreamsrewired.htm,2015-11-12
dredd12redd,Dredd,LGF,13414714.0,2557.0,6278491.0,2506.0,http://www.boxofficemojo.com/movies/?id=dredd.htm,2012-09-21
dressed11ssed,Dressed,Dress.,,1.0,,1.0,http://www.boxofficemojo.com/movies/?id=dressed.htm,2011-02-04
dressma15keri,The Dressmaker,BG,2022115.0,174.0,185165.0,36.0,http://www.boxofficemojo.com/movies/?id=thedressmaker.htm,2016-09-23
drew:th13ster,Drew: The Man Behind the Poster,KL,3078.0,1.0,1764.0,1.0,http://www.boxofficemojo.com/movies/?id=drewthemanbehindtheposter.htm,2013-08-14
drillbi08ylor,Drillbit Taylor,Par.,32862104.0,3061.0,10309986.0,3056.0,http://www.boxofficemojo.com/movies/?id=drillbittaylor.htm,2008-03-21
drinkin13dies,Drinking Buddies,Magn.,343341.0,33.0,19505.0,2.0,http://www.boxofficemojo.com/movies/?id=drinkingbuddies.htm,2013-08-23
drivean11ngry,Drive Angry,Sum.,10721033.0,2290.0,5187625.0,2290.0,http://www.boxofficemojo.com/movies/?id=driveangry.htm,2011-02-25
drivei11ivei,Drive (2011),FD,35060689.0,2904.0,11340461.0,2886.0,http://www.boxofficemojo.com/movies/?id=drive(2011).htm,2011-09-16
driven01iven,Driven,WB,32720065.0,2905.0,12174504.0,2905.0,http://www.boxofficemojo.com/movies/?id=driven.htm,2001-04-27
drivers05nted,Drivers Wanted,Pill.,25189.0,1.0,3657.0,1.0,http://www.boxofficemojo.com/movies/?id=driverswanted.htm,2005-06-24
driving06sons,Driving Lessons,SPC,239962.0,21.0,22603.0,8.0,http://www.boxofficemojo.com/movies/?id=drivinglessons.htm,2006-10-13
drolede00elix,The Adventures of Felix,Wells,363409.0,8.0,13275.0,1.0,http://www.boxofficemojo.com/movies/?id=theadventuresoffelix.htm,2001-06-15
drona08rona,Drona,Eros,475104.0,90.0,199329.0,90.0,http://www.boxofficemojo.com/movies/?id=drona.htm,2008-10-02
drool09rool,Drool,Strand,1403.0,1.0,1199.0,1.0,http://www.boxofficemojo.com/movies/?id=drool.htm,2010-01-22
drop14drop,The Drop,FoxS,10724389.0,1192.0,4104552.0,809.0,http://www.boxofficemojo.com/movies/?id=thedrop.htm,2014-09-12
drowni15owni,Drown,Strand,1631.0,1.0,860.0,1.0,http://www.boxofficemojo.com/movies/?id=drown.htm,2015-08-28
drownin00mona,Drowning Mona,Dest.,15506764.0,1981.0,5802229.0,1981.0,http://www.boxofficemojo.com/movies/?id=drowningmona.htm,2000-03-03
drumlin02line,Drumline,Fox,56399184.0,1837.0,12604705.0,1836.0,http://www.boxofficemojo.com/movies/?id=drumline.htm,2002-12-13
drunkwe15ding,Drunk Wedding,PARAIN,3301.0,16.0,3301.0,16.0,http://www.boxofficemojo.com/movies/?id=drunkwedding.htm,2015-05-22
dryland10land,The Dry Land,Free,11777.0,5.0,7351.0,5.0,http://www.boxofficemojo.com/movies/?id=thedryland.htm,2010-07-30
d-tox02-tox,Eye See You (a.k.a. D-TOX),DEJ,79161.0,78.0,32300.0,78.0,http://www.boxofficemojo.com/movies/?id=eyeseeyou(a.k.a.d-tox).htm,2002-09-20
dtrain15rain,The D Train,IFC,673151.0,1009.0,447661.0,1009.0,http://www.boxofficemojo.com/movies/?id=thedtrain.htm,2015-05-08
duaneho05wood,Duane Hopwood,IFC,13510.0,3.0,2519.0,1.0,http://www.boxofficemojo.com/movies/?id=duanehopwood.htm,2005-11-11
duchess08hess,The Duchess,ParV,13848978.0,1207.0,190426.0,7.0,http://www.boxofficemojo.com/movies/?id=theduchess.htm,2008-09-19
duck05duck,Duck,RBra.,,5.0,,,http://www.boxofficemojo.com/movies/?id=duck.htm,2007-05-11
"dude,wh00car?","Dude, Where's My Car?",Fox,46729800.0,2100.0,13845914.0,2087.0,http://www.boxofficemojo.com/movies/?id=dudewheresmycar?.htm,2000-12-15
