key,title,releaseyear,opening_date,releasemonth,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,studio,totaltheaters,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
noteson06ndal,Notes on a Scandal,2006,12/25/2006,December,Monday,52,17510118,20948973.2853122,66459,7.4,73,R,15000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,FoxS,682,414487,495889.124796829,22,0000012310,Notes on a Scandal,2006,Notes on a Scandal,2006,1.19639246778989,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
perfume06erer,Perfume - The Story of a Murderer,2006,12/27/2006,December,Wednesday,52,2223293,2659930.99888999,198948,7.5,56,R,55552469,Germany,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P/DW,280,37079,44361.0363131814,3,0000012211,Perfume: The Story of a Murderer,2006,Perfume: The Story of a Murderer,2006,1.19639246778989,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Not a dump month
arthure06moys,Arthur and the Invisibles,2006,12/29/2006,December,Friday,52,15132763,18104723.6700496,26948,6,39,PG,86000000,France,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,MGM/W,2248, , ,1,0000122100,Arthur and the Invisibles,2006,Arthur et les Minimoys,2006,1.19639246778989,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
deadgir06girl,The Dead Girl,2006,12/29/2006,December,Friday,52,19875,23778.3002973241,12742,6.7,65,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,First,2,6613,7911.74338949455,2,0000012100,The Dead Girl,2006,The Dead Girl,2006,1.19639246778989,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
ellaber06auno,Pan's Labyrinth,2006,12/29/2006,December,Friday,52,37634615,45025769.9141724,497090,8.2,98,R,14999166,Spain,Spanish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PicH,1143,568641,680317.809276511,17,0000001222,Pan's Labyrinth,2006,El laberinto del fauno,2006,1.19639246778989,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
factory06girl,Factory Girl,2006,12/29/2006,December,Friday,52,1675241,2004245.7141328,18900,6.4,45,R,7000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MGM/W,336, , ,1,0000122101,Factory Girl,2006,Factory Girl,2006,1.19639246778989,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
latigre05neve,The Tiger and the Snow,2006,12/29/2006,December,Friday,52,10167,12163.7222200198,11968,7.2,22, ,35000000,Italy,Italian,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Strand,4,3701,4427.84852329039,4,0000012211,The Tiger and the Snow,2006,La tigre e la neve,2005,1.19639246778989,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
misspot06tter,Miss Potter,2006,12/29/2006,December,Friday,52,3005605,3595883.18315164,24690,7,57,PG,30000000,UK,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MGM/W,102,9653,11548.7764915758,2,0000013200,Miss Potter,2006,Miss Potter,2006,1.19639246778989,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
unconsc06ious,Unconscious,2006,12/29/2006,December,Friday,52,68501,81954.0804360753,48,6.6,59,R,250000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Reg.,5,807,965.488721506442,1,0000011102,Unconscious,2006,Unconscious,2006,1.19639246778989,Metacritic,"Less than $100,000",Less than 100 votes,Not a dump month
codenam07aner,Code Name: The Cleaner,2007,1/5/2007,January,Friday,1,8135024,9703062.57592285,10025,4.5,33,PG-13,20000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NL,1736,4244142,5062206.99620583,1736,1011110000,Code Name: The Cleaner,2007,Code Name: The Cleaner,2007,1.19275156114141,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
freedom07ters,Freedom Writers,2007,1/5/2007,January,Friday,1,36605602,43661388.9320212,55425,7.5,64,PG-13,21000000,Germany,English,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Par.,2286,9405582,11218522.6139436,1360,0000002211,Freedom Writers,2007,Freedom Writers,2007,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
happily06fter,Happily N'Ever After,2007,1/5/2007,January,Friday,1,15589393,18594272.837997,8935,4.5,28,PG,47000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,LGF,2381,6608244,7881993.34740337,2381,1011110000,Happily N'Ever After,2007,Happily N'Ever After,2006,1.19275156114141,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
l'ivres06voir,Comedy of Power,2007,1/5/2007,January,Friday,1,80550,96076.1382499407,2443,6.4,64, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koch,2,10061,12000.2734566437,1,0000122100,Comedy of Power,2007,L'ivresse du pouvoir,2006,1.19275156114141,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
thr3e06hr3e,Thr3e,2007,1/5/2007,January,Friday,1,1008849,1203306.21970595,4124,5.1,34,PG-13,2400000,Poland,English,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,BPic,458,700000,834926.092798988,458,0001111000,Thr3e,2007,Thr3e,2006,1.19275156114141,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
alphado06adog,Alpha Dog,2007,1/12/2007,January,Friday,2,15309602,18260551.6859537,90314,6.9,53,R,-1,Germany,English,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Uni.,1292,6412775,7648847.39249862,1289,0000013200,Alpha Dog,2007,Alpha Dog,2006,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
fahtala00jone,Tears of the Black Tiger,2007,1/12/2007,January,Friday,2,75234,89735.470950913,2399,7,69, ,-1,Thailand,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Magn.,5,7954,9487.14591731879,1,0000012211,Tears of the Black Tiger,2007,Fah talai jone,2000,1.19275156114141,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
godgrew06udan,God Grew Tired of Us,2007,1/12/2007,January,Friday,2,301447,359551.379851395,2521,8,72,PG,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,10,21858,26071.163623429,2,0000001312,God Grew Tired of Us,2007,God Grew Tired of Us: The Story of Lost Boys of Sudan,2006,1.19275156114141,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
primeva07eval,Primeval,2007,1/12/2007,January,Friday,2,10597734,12640463.7730614,11450,4.7,35,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,BV,2444,6048315,7214137.15852502,2444,1001110000,Primeval,2007,Primeval,2007,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
stompth07yard,Stomp the Yard,2007,1/12/2007,January,Friday,2,61356221,73182728.3834875,19988,5.3,44,PG-13,14000000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,SGem,2169,21833312,26041716.9728875,2051,1000111001,Stomp the Yard,2007,Stomp the Yard,2007,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
alonewi06hher,Alone with Her,2007,1/17/2007,January,Wednesday,3,10787,12866.2110900324,3427,6.1,65, ,1000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,IFC,2,5555,6625.73492214054,1,0000122100,Alone with Her,2007,Alone with Her,2006,1.19275156114141,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
chinablu05blu,China Blue,2007,1/19/2007,January,Friday,3,12185,14533.6777725081,516,7.6,73, ,-1,USA,Cantonese,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Argo.,3,3767,4493.0951308197,2,0000002211,China Blue,2007,China Blue,2005,1.19275156114141,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
hitcher07cher,The Hitcher (2007),2007,1/19/2007,January,Friday,3,16472961,19648149.9493716,36036,5.6,28,R,10000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Rog.,2836,7818239,9325216.77262667,2831,0000121000,The Hitcher,2007,The Hitcher,2007,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
italyan05nets,The Italian,2007,1/19/2007,January,Friday,3,555436,662497.156114141,2830,7.6,74,PG-13,-1,Russia,Russian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPC,25,23290,27779.1838589835,4,0000002311,The Italian,2007,Italyanets,2005,1.19275156114141,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
whenthe06avan,Gypsy Caravan,2007,1/19/2007,January,Friday,3,442936,528312.605485732,423,7.7,73, ,-1,USA,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shad.,16,379,452.052841672595,1,00.0011311,When the Road Bends: Tales of a Gypsy Caravan,2007,When the Road Bends... Tales of a Gypsy Caravan,2006,1.19275156114141,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
bloodan07late,Blood and Chocolate,2007,1/26/2007,January,Friday,4,3526847,4206652.2651569,15731,5.5,33,PG-13,15000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,MGM,1200,2074300,2474124.56327563,1200,0001111000,Blood and Chocolate,2007,Blood and Chocolate,2007,1.19275156114141,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
catchan06seii,Catch and Release,2007,1/26/2007,January,Friday,4,15539051,18534227.338906,19391,6,43,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sony,1622,7658898,9135162.54612284,1622,0000122100,Catch and Release,2007,Catch and Release,2006,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
epicmov07ovie,Epic Movie,2007,1/26/2007,January,Friday,4,39739367,47399192.0280215,92200,2.3,17,PG-13,20000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Fox,2840,18612544,22200140.9128132,2801,4110000000,Epic Movie,2007,Epic Movie,2007,1.19275156114141,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
saccoan06etti,Sacco and Vanzetti,2007,1/26/2007,January,Friday,4,32203,38410.1785234369,254,7.1,70, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRun,3,2778,3313.46383685084,1,0000012201,Sacco and Vanzetti,2007,Sacco and Vanzetti,2006,1.19275156114141,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
seraphi06alls,Seraphim Falls,2007,1/26/2007,January,Friday,4,418296,498923.207019208,25602,6.7,62,R,18000000,USA,English,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,IDP,52,155560,185544.432851158,52,0000023100,Seraphim Falls,2007,Seraphim Falls,2006,1.19275156114141,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
smokin'06aces,Smokin' Aces,2007,1/26/2007,January,Friday,4,35787686,42685818.3461386,124080,6.7,45,R,17000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Uni.,2219,14638755,17460397.8794166,2218,0000012100,Smokin' Aces,2007,Smokin' Aces,2006,1.19275156114141,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
anunrea06eman,An Unreasonable Man,2007,1/31/2007,January,Wednesday,5,176647,210695.985020947,1568,7.9,75, ,-1,USA,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFC,11,9813,11704.4710694807,1,0000001311,An Unreasonable Man,2007,An Unreasonable Man,2006,1.19275156114141,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
because07idso,Because I Said So,2007,2/2/2007,February,Friday,5,42674040,50628645.9652382,33385,5.6,26,PG-13,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Uni.,2529,13122865,15569017.7479005,2526,0000121000,Because I Said So,2007,Because I Said So,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
constel05tion,Constellation,2007,2/2/2007,February,Friday,5,306533,363671.935763812,470,3.4,41,PG-13,7200000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BPic,238,215801,256027.140339756,238,2100000001,Constellation,2007,Constellation,2005,1.18640386439245,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
eastof06vana,East of Havana,2007,2/2/2007,February,Friday,5,11550,13702.9646337328,63,6.6,70, ,500000,USA,Spanish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMG,1,4800,5694.73854908378,1,1000001103,East of Havana,2007,East of Havana,2006,1.18640386439245,Metacritic,"Less than $100,000",Less than 100 votes,Dump month
enelhoy06oyoi,In the Pit,2007,2/2/2007,February,Friday,5,10433,12377.7515172065,363,7.4,61, ,-1,Mexico,Spanish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kino,2,1986,2356.19807468341,1,0000012211,In the Pit,2007,En el hoyo,2006,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
fired!07red!,Fired!,2007,2/2/2007,February,Friday,5,5661,6716.23227632568,350,5.6,36, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ICir,4,2158,2560.25953935892,4,0001111000,Fired!,2007,Fired!,2007,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
messeng07gers,The Messengers,2007,2/2/2007,February,Friday,5,35374833,41968838.5734377,34612,5.4,34,PG-13,16000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,SGem,2529,14713321,17455940.8924466,2528,0001221000,The Messengers,2007,The Messengers,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
puccini06ners,Puccini for Beginners,2007,2/2/2007,February,Friday,5,89464,106140.435324007,2115,6.1,54, ,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Strand,11,13380,15874.083705571,2,0000122100,Puccini for Beginners,2007,Puccini for Beginners,2006,1.18640386439245,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
situati06ioni,The Situation,2007,2/2/2007,February,Friday,5,48896,58010.4033533334,759,6.4,45,R,1000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shad.,7,7187,8526.68457338857,2,0000112101,The Situation,2007,The Situation,2006,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
daslebe06eren,The Lives of Others,2007,2/9/2007,February,Friday,6,11286112,13389886.890766,277124,8.5,89,R,2000000,Germany,German,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SPC,259,213589,253402.81499172,9,0000001232,The Lives of Others,2006,Das Leben der Anderen,2006,1.18640386439245,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
hanniba07sing,Hannibal Rising,2007,2/9/2007,February,Friday,6,27670986,32828964.7219495,89878,6.2,35,R,50000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MGM/W,3003,13051650,15484527.9966978,3003,0000122100,Hannibal Rising,2007,Hannibal Rising,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
lastsin07ater,The Last Sin Eater,2007,2/9/2007,February,Friday,6,388390,460787.396891385,1614,5.9,37,PG-13,2200000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BPic,429,246483,292428.383707045,429,0000111102,The Last Sin Eater,2007,The Last Sin Eater,2007,1.18640386439245,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
norbit07rbit,Norbit,2007,2/9/2007,February,Friday,6,95673607,113507537.065165,55457,4,27,PG-13,60000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,P/DW,3145,34195434,40569595.0421771,3136,1111110000,Norbit,2007,Norbit,2007,1.18640386439245,Metacritic,More than $100 million,"10,001-100,000 votes",Dump month
bamako06mako,Bamako,2007,2/14/2007,February,Wednesday,7,112351,133293.660568357,1093,6.8,81, ,2222098,Mali,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYer,4,10183,12081.1505511084,1,0000012101,Bamako,2007,Bamako,2006,1.18640386439245,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
daddy's07irls,Tyler Perry's Daddy's Little Girls,2007,2/14/2007,February,Wednesday,7,31366978,37213903.9135131,6152,5.4,49,PG-13,10000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LGF,2111,11210754,13300481.8683532,2111,1000011002,Daddy's Little Girls,2007,Daddy's Little Girls,2007,1.18640386439245,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
musican07rics,Music and Lyrics,2007,2/14/2007,February,Wednesday,7,50572589,59999515.0219313,84843,6.5,59,PG-13,40000000,USA,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,WB,2955,13623630,16163127.279053,2955,0000122100,Music and Lyrics,2007,Music and Lyrics,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
breach07each,Breach,2007,2/16/2007,February,Friday,7,33231264,39425700.0282458,53244,7,74,PG-13,-1,USA,English,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Uni.,1505,10504990,12463160.7314041,1489,0000013200,Breach,2007,Breach,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
bridget07thia,Bridge to Terabithia,2007,2/16/2007,February,Friday,7,82272442,97608343.121804,116951,7.2,74,PG,17000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,BV,3210,22564612,26770742.8753163,3139,0000012211,Bridge to Terabithia,2007,Bridge to Terabithia,2007,1.18640386439245,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
bruderm05mord,Fratricide,2007,2/16/2007,February,Friday,7,5428,6439.80017592224,261,6.8,68, ,1666574,Luxembourg,Turkish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koch,2,4343,5152.55198305643,2,0000012101,Fratricide,2006,Brudermord,2005,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
fauteu06stre,Avenue Montaigne,2007,2/16/2007,February,Friday,7,2044858,2426027.43333382,3717,6.8,64,PG-13,8888395,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Think,52,29377,34852.9863242571,2,0000012200,Avenue Montaigne,2007,Fauteuils d'orchestre,2006,1.18640386439245,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
ghostri07ider,Ghost Rider,2007,2/16/2007,February,Friday,7,115802596,137388647.401078,190198,5.2,35,PG-13,110000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Sony,3620,45388836,53849490.4306753,3619,0001221000,Ghost Rider,2007,Ghost Rider,2007,1.18640386439245,Metacritic,More than $100 million,"More than 100,000 votes",Dump month
grbavic06vica,Grbavica: The Land of My Dreams,2007,2/16/2007,February,Friday,7,43460,51561.1119464961,5171,7.3,71, ,-1,Bosnia and Herzegovina,Bosnian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strand,3,4977,5904.73203308124,1,0000012211,Grbavica: The Land of My Dreams,2007,Grbavica,2006,1.18640386439245,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
karovla05ayit,Close to Home,2007,2/16/2007,February,Friday,7,20931,24832.6192855985,853,6.9,64, ,-1,Israel,Hebrew,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFC,6,5630,6679.45375652952,2,0000013200,Close to Home,2007,Karov La Bayit,2005,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
abandon06oned,The Abandoned,2007,2/23/2007,February,Friday,8,1331137,1579266.08083578,11331,5.6,42,R,3333148,Spain,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,ADF,1000,782000,927767.821954899,1000,0000121000,The Abandoned,2007,The Abandoned,2006,1.18640386439245,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
amazing06race,Amazing Grace,2007,2/23/2007,February,Friday,8,21250683,25211892.432179,21560,7.5,65,PG,-1,USA,English,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,IDP,1162,4054542,4810324.29714151,791,0000012211,Amazing Grace,2007,Amazing Grace,2006,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
astrona06rmer,The Astronaut Farmer,2007,2/23/2007,February,Friday,8,11003643,13054764.577595,20141,6.3,55,PG,13000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,WB,2155,4454319,5284621.27483673,2155,0000122100,The Astronaut Farmer,2007,The Astronaut Farmer,2006,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
glaston06bury,Glastonbury,2007,2/23/2007,February,Friday,8,8419,9988.33413432007,743,6.6,60,R,-1,USA,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Think,3,1179,1398.7701561187,1,0000012100,Glastonbury,2007,Glastonbury,2006,1.18640386439245,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
graymat06ersi,Gray Matters,2007,2/23/2007,February,Friday,8,71561,84900.2469397884,6179,5.8,31,PG-13,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,YFG,19,25714,30507.1889689876,15,0000121100,Gray Matters,2007,Gray Matters,2006,1.18640386439245,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
reno91107iami,Reno 911!: Miami,2007,2/23/2007,February,Friday,8,20342161,24134018.4204935,24358,5.9,47,R,10000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Fox,2702,10273477,12188492.813547,2702,0000121101,Reno 911!: Miami,2007,Reno 911!: Miami,2007,1.18640386439245,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
starter06or10,Starter for 10,2007,2/23/2007,February,Friday,8,216839,257258.627550995,18525,6.7,69,PG-13,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,PicH,32,37141,44064.2259274001,20,0000023100,Starter for 10,2007,Starter for 10,2006,1.18640386439245,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
diegros05ille,Into Great Silence,2007,2/28/2007,February,Wednesday,9,790452,937795.307416744,1921,7.4,78, ,-1,France,French,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zeit.,19,11355,13471.6158801763,1,0000011212,Into Great Silence,2007,Die große Stille,2005,1.18640386439245,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
wildtig06nown,Wild Tigers I Have Known,2007,2/28/2007,February,Wednesday,9,9946,11799.9728352473,1862,6.2,52, ,50000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFC,1,4515,5356.61344773193,1,0000111101,Wild Tigers I Have Known,2007,Wild Tigers I Have Known,2006,1.18640386439245,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
blacksn06moan,Black Snake Moan,2007,3/2/2007,March,Friday,9,9396870,11047884.2077993,54618,7,52,R,15000000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ParV,1253,4143199,4871152.07530484,1252,0000013200,Black Snake Moan,2007,Black Snake Moan,2006,1.17569831314036,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
catsofm06tani,The Cats of Mirikitani,2007,3/2/2007,March,Friday,9,38925,45764.0568389887,690,8.3,73, ,-1,USA,Japanese,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LucD.,3,5160,6066.60329580428,1,0000001223,The Cats of Mirikitani,2007,The Cats of Mirikitani,2006,1.17569831314036,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
