key,title,metatitle,imdbtitle,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metayear,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
dragmet09hell,Drag Me to Hell,Drag Me to Hell,Drag Me to Hell,2009,May,29,5/29/2009,Friday,22,42100625,47529356.6465285,164033,6.6,83,24,Uni.,2510,PG-13,30000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15825480,17866121.536735,2508,0000012100,2009,2009,1.12894658087685,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
okuribi08bito,Departures,Departures,Okuribito,2009,May,29,5/29/2009,Friday,22,1498210,1691399.05693551,40407,8.1,68,131,Reg.,27,PG-13,-1,Japan,Japanese,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74945,84608.9015038157,9,0000001321,2009,2008,1.12894658087685,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
pontypo08pool,Pontypool,Pontypool,Pontypool,2009,May,29,5/29/2009,Friday,22,3865,4363.37853508903,23720,6.7,54,234,IFC,1, ,1500000,Canada,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1541,1739.70668113123,1,0000012100,2009,2008,1.12894658087685,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
up09up,Up,Up,Up,2009,May,29,5/29/2009,Friday,22,293004164,330786049.13048,719093,8.3,88,7,BV,3886,PG,175000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,68108790,76891185.5981595,3766,0000001222,2009,2009,1.12894658087685,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
whatgoe09esup,What Goes Up,What Goes Up,What Goes Up,2009,May,29,5/29/2009,Friday,22, , ,1673,5.7,22,392,3KP,16,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,0000111001,2009,2009,1.12894658087685,Metacritic, ,"1,001-10,000 votes",Not a dump month
unmista08hild,Unmistaken Child,Unmistaken Child,Unmistaken Child,2009,June,3,6/3/2009,Wednesday,22,306140,342672.189083559,634,7.7,66,140,Osci.,6, ,-1,Israel,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6293,7043.95402725169,1,0.00001212,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
awayweg09wego,Away We Go,Away We Go,Away We Go,2009,June,5,6/5/2009,Friday,23,9451946,10579862.2425021,47095,7.1,58,206,Focus,506,R,17000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,130411,145973.158850774,4,0000012210,2009,2009,1.11933164265878,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
downloa08ancy,Downloading Nancy,Downloading Nancy,Downloading Nancy,2009,June,5,6/5/2009,Friday,23,22282,24940.9476617229,2376,5.8,19,396,Strand,5, ,3000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10324,11555.9798788092,5,0000111101,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
ershich08ngji,24 City,24 City,Er shi si cheng ji,2009,June,5,6/5/2009,Friday,23,30800,34475.4145938904,1220,7.2,75,70,CGld,2, ,-1,China,Mandarin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082,6807.77505065069,1,0000012210,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
hangove09over,The Hangover,The Hangover,The Hangover,2009,June,5,6/5/2009,Friday,23,277322503,310415852.829234,610006,7.8,73,89,WB,3545,R,35000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44979319,50346775.0219432,3269,0000002311,2009,2009,1.11933164265878,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
herb&do08othy,Herb & Dorothy,Herb & Dorothy,Herb & Dorothy,2009,June,5,6/5/2009,Friday,23,194721,217957.37679016,733,7.6,74,79,Arth.,8, ,-1,USA,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9242,10344.8630414524,2,0000002311,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
landoft09lost,Land of the Lost,Land of the Lost,Land of the Lost,2009,June,5,6/5/2009,Friday,23,49438370,55337931.9024725,53751,5.4,32,366,Uni.,3534,PG-13,100000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18837350,21085241.9188383,3521,0001121000,2009,2009,1.11933164265878,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
mylifei09uins,My Life in Ruins,My Life in Ruins,My Life in Ruins,2009,June,5,6/5/2009,Friday,23,8665206,9699239.26595671,15830,5.9,34,353,FoxS,1165,PG-13,17000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3223161,3607786.09668371,1164,0000121100,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
seraphi08hine,Seraphine,Séraphine,Séraphine,2009,June,5,6/5/2009,Friday,23,884613,990175.32240731,5094,7.4,84,16,MBox,24, ,-1,France,French,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38637,43247.6166774072,6,0000012210,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
tenness08ssee,Tennessee,Tennessee,Tennessee,2009,June,5,6/5/2009,Friday,23,16100,18021.2394468063,687,5.5,42,314,Viv.,15,R,4000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9438,10564.2520434136,15,1000011003,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
tetro09etro,Tetro,Tetro,Tetro,2009,June,11,6/11/2009,Thursday,24,518522,580398.082014715,10920,6.9,65,155,AZoe.,16,R,5000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30504,34144.0924276634,2,0000012210,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
"food,in08inc.","Food, Inc.","Food, Inc.","Food, Inc.",2009,June,12,6/12/2009,Friday,24,4417674,4944842.29515098,44488,7.9,80,42,Magn.,155,PG,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60513,67734.1156922107,3,0000002311,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
imagine09that,Imagine That,Imagine That,Imagine That,2009,June,12,6/12/2009,Friday,24,16123323,18047345.6187081,10973,5.6,54,232,Par.,3011,PG,55000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5503519,6160262.9626738,3008,0000221000,2009,2009,1.11933164265878,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
moon09moon,Moon,Moon,Moon,2009,June,12,6/12/2009,Friday,24,5010163,5608033.98077824,276184,7.9,67,133,SPC,252,R,5000000,UK,English,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,136046,152280.592657156,8,0000001321,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Not a dump month
sexposi08tive,Sex Positive,Sex Positive,Sex Positive,2009,June,12,6/12/2009,Friday,24,12069,13509.2135952488,166,6.7,65,152,Reg.,1,R,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,3814.68223818112,1,0000012102,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
takingo09m123,The Taking of Pelham 1 2 3,The Taking of Pelham 1 2 3,The Taking of Pelham 123,2009,June,12,6/12/2009,Friday,24,65452312,73262843.9067749,157368,6.4,55,228,Sony,3077,R,100000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,23373102,26162252.6556912,3074,0000123100,2009,2009,1.11933164265878,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
youssou08love,Youssou N'Dour: I Bring What I Love,Youssou Ndour: I Bring What I Love,Youssou Ndour: I Bring What I Love,2009,June,12,6/12/2009,Friday,24,172225,192776.892156908,104,7,59,197,Shad.,7,PG,-1,Senegal,French,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32598,36487.9728873909,3,0000012112,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
dodsno09dsno,Dead Snow,Dead Snow,Død snø,2009,June,19,6/19/2009,Friday,25,46742,52319.7996411566,56906,6.4,61,189,IFC,4, ,800000,Norway,Norwegian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5363,6002.97559957903,1,0000122100,2009,2009,1.11933164265878,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
proposa09sali,The Proposal,The Proposal,The Proposal,2009,June,19,6/19/2009,Friday,25,163958031,183523412.166329,240919,6.7,48,275,BV,3158,PG-13,40000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33627598,37640434.5080091,3056,0000022100,2009,2009,1.11933164265878,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
whateve09orks,Whatever Works,Whatever Works,Whatever Works,2009,June,19,6/19/2009,Friday,25,5306706,5939963.9440872,61754,7.2,45,288,SPC,353,PG-13,15000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,266162,297923.548673346,9,0000012210,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
yearone09rone,Year One,Year One,Year One,2009,June,19,6/19/2009,Friday,25,43337279,48508787.6914318,78882,4.9,34,357,Sony,3024,PG-13,60000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19610304,21950433.789358,3022,0001211000,2009,2009,1.11933164265878,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
transfo09llen,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,2009,June,24,6/24/2009,Wednesday,25,402111870,450096539.979693,335083,6,35,346,P/DW,4293,PG-13,200000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,108966307,121969435.408771,4234,0000122100,2009,2009,1.11933164265878,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
afghans09star,Afghan Star,Afghan Star,Afghan Star,2009,June,26,6/26/2009,Friday,26,102115,114300.550690101,865,7.3,78,53,Zeit.,5, ,-1,UK,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,4109.06646020038,1,0000013211,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
caoscal08almo,Quiet Chaos,Quiet Chaos,Caos calmo,2009,June,26,6/26/2009,Friday,26,11434,12798.4380021605,3428,6.9,51,249,IFC,1, ,-1,Italy,Italian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3190,3570.6679400815,1,0000013200,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
cheri09heri,Cheri,Chéri,Chéri,2009,June,26,6/26/2009,Friday,26,2715657,3039720.81070781,9230,6.2,63,172,Mira.,191,R,23000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,405701,454113.966758309,76,0000122100,2009,2009,1.11933164265878,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
hurtloc08cker,The Hurt Locker,The Hurt Locker,The Hurt Locker,2009,June,26,6/26/2009,Friday,26,17017811,19048574.3410866,350888,7.6,94,1,Sum.,535,R,15000000,USA,English,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145352,162697.092923739,4,0000002310,2009,2008,1.11933164265878,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
mysiste09eper,My Sister's Keeper,My Sister's Keeper,My Sister's Keeper,2009,June,26,6/26/2009,Friday,26,49200230,55071374.2650897,78235,7.4,51,254,WB (NL),2606,PG-13,30000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12442212,13926961.5962688,2606,0000012211,2009,2009,1.11933164265878,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
stoning08yam.,The Stoning of Soraya M.,The Stoning of Soraya M.,The Stoning of Soraya M.,2009,June,26,6/26/2009,Friday,26,637421,713485.494995201,14964,8,50,260,RAtt.,34,R,-1,USA,Persian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115053,128782.46348282,27,0000001212,2009,2008,1.11933164265878,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
surveil08ncei,Surveillance,Surveillance,Surveillance,2009,June,26,6/26/2009,Friday,26,27349,30612.6010950749,15224,6.4,31,368,Magn.,3,R,3500000,USA,English,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4590,5137.73223980379,2,0000122100,2009,2008,1.11933164265878,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
iceage:09aurs,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,2009,July,1,7/1/2009,Wednesday,26,196573705,220380600.719569,177498,7,50,257,Fox,4102,PG,90000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,41690382,46739473.2646888,4099,0000013200,2009,2009,1.1211092588379,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
publice09mies,Public Enemies,Public Enemies,Public Enemies,2009,July,1,7/1/2009,Wednesday,26,97104620,108864888.557936,239766,7,70,108,Uni.,3336,R,100000000,USA,English,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25271675,28332308.8288422,3334,0000013200,2009,2009,1.1211092588379,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
lesplag08gnes,The Beaches of Agnes,The Beaches of Agnès,Les plages d'Agnès,2009,July,2,7/2/2009,Thursday,27,239711,268742.221545291,1787,8,86,9,CGld,7, ,-1,France,French,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19032,21336.9514142029,3,0000001321,2009,2008,1.1211092588379,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
ihateva09sday,I Hate Valentine's Day,I Hate Valentine's Day,I Hate Valentine's Day,2009,July,3,7/3/2009,Friday,27,11004,12336.6862842522,7238,4.7,17,397,IFC,3,PG-13,3000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5009,5615.63627751903,3,0011210000,2009,2009,1.1211092588379,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
lafille07naco,Girl from Monaco,The Girl from Monaco,La fille de Monaco,2009,July,3,7/3/2009,Friday,27,602992,676019.914205181,1720,5.8,52,245,Magn.,31,R,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83755,93898.5059739681,21,0000122000,2009,2008,1.1211092588379,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
blood:t09pire,Blood: The Last Vampire,Blood: The Last Vampire,Blood: The Last Vampire,2009,July,10,7/10/2009,Friday,28,257412,288586.976535981,13441,5.3,28,378,Gold.,20,R,30000000,Hong Kong,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,110029,123354.530640675,20,0001221000,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
bruno09runo,Bruno,Bruno,Brüno,2009,July,10,7/10/2009,Friday,28,60054530,67327689.6181583,123884,5.8,54,235,Uni.,2759,R,42000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30619130,34327390.1405612,2756,0000111100,2009,2009,1.1211092588379,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
humpday09pday,Humpday,Humpday,Humpday,2009,July,10,7/10/2009,Friday,28,407377,456714.126537606,4891,6.1,74,75,Magn.,27,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28737,32217.3167712247,2,0000112100,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
iloveyo09oper,I Love You Beth Cooper,"I Love You, Beth Cooper","I Love You, Beth Cooper",2009,July,10,7/10/2009,Friday,28,14800725,16593229.8350135,29284,5.3,32,364,Fox,1872,PG-13,18000000,Canada,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4919433,5515221.88453269,1858,0001221000,2009,2009,1.1211092588379,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
soulpow08ower,Soul Power,Soul Power,Soul Power,2009,July,10,7/10/2009,Friday,28,207121,232205.270799764,674,7.1,76,65,SPC,23,PG-13,-1,USA,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23893,26786.6635214139,6,0000012211,2009,2008,1.1211092588379,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
yoo-hoo09berg,"Yoo-Hoo, Mrs. Goldberg","Yoo-Hoo, Mrs. Goldberg","Yoo-Hoo, Mrs. Goldberg",2009,July,10,7/10/2009,Friday,28,1134623,1272036.35059043,194,7.3,69,117,ICir,25, ,-1,USA,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19302,21639.6509140891,2,00.0012211,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
harrypo09ince,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,2009,July,15,7/15/2009,Wednesday,28,301959197,338529251.547957,349703,7.5,78,52,WB,4455,PG,250000000,UK,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,77835727,87262354.2080789,4325,0000012211,2009,2009,1.1211092588379,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
[500]da09mmer,(500) Days of Summer,(500) Days of Summer,[500] Days of Summer,2009,July,17,7/17/2009,Friday,29,32391374,36314269.2978811,397873,7.7,76,67,FoxS,1048,PG-13,7500000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,834501,935566.797609484,27,0000002311,2009,2009,1.1211092588379,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
anonyma08rlin,A Woman in Berlin,A Woman in Berlin,Anonyma - Eine Frau in Berlin,2009,July,17,7/17/2009,Friday,29,294014,329621.817627966,4967,7.1,74,76,Strand,9, ,-1,Germany,German,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12439,13945.4780706846,1,0000012200,2009,2008,1.1211092588379,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
deathin08love,Death in Love,Death in Love,Death in Love,2009,July,17,7/17/2009,Friday,29,23412,26247.4099679129,866,5,39,332,Scre.,4,R,3000000,USA,English,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14296,16027.3779643466,4,1001111001,2009,2008,1.1211092588379,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
waywege09etby,The Way We Get By,The Way We Get By,The Way We Get By,2009,July,17,7/17/2009,Friday,29,106542,119445.222655107,276,7.5,67,139,ICir,7, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7149,8014.81009143213,1,0000001212,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
arlenfa09aber,The Answer Man,The Answer Man,Arlen Faber,2009,July,24,7/24/2009,Friday,30,26676,29906.7105887597,5802,6.5,44,299,Magn.,6,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12998,14572.178146375,6,0000122100,2009,2009,1.1211092588379,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
g-force09orce,G-Force,G-Force,G-Force,2009,July,24,7/24/2009,Friday,30,119436770,133901668.692692,34626,5.1,41,321,BV,3697,PG,150000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,31706934,35546937.2767621,3697,0001221000,2009,2009,1.1211092588379,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
inthelo09loop,In the Loop,In the Loop,In the Loop,2009,July,24,7/24/2009,Friday,30,2388804,2678110.281949,46099,7.5,83,22,IFC,92, ,806157,UK,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191866,215102.749056192,8,0000012310,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
orphan09phan,Orphan,Orphan,Orphan,2009,July,24,7/24/2009,Friday,30,41596251,46633942.1290451,152834,7,42,312,WB,2750,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12871483,14430338.7662746,2750,0000013200,2009,2009,1.1211092588379,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
shrink09rink,Shrink,Shrink,Shrink,2009,July,24,7/24/2009,Friday,30,189621,212585.858770101,16746,6.7,40,326,RAtt.,27,R,5100000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16443,18434.3995430715,2,0000023100,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
uglytru09ruth,The Ugly Truth,The Ugly Truth,The Ugly Truth,2009,July,24,7/24/2009,Friday,30,88915214,99683669.666953,172141,6.5,28,380,Sony,2975,R,38000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27605576,30948866.8491532,2882,0000122100,2009,2009,1.1211092588379,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
adami09dami,Adam,Adam,Adam,2009,July,29,7/29/2009,Wednesday,30,2277396,2553209.74164039,30407,7.2,56,217,FoxS,177,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68377,76658.0877915589,4,0000013210,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
dulevan07ande,"You, the Living","You, the Living",Du levande,2009,July,29,7/29/2009,Wednesday,30,21438,24034.3402909668,11352,7.5,81,41,PalT,1, ,-1,Sweden,Swedish,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6924,7762.5605081936,1,0000002211,2009,2007,1.1211092588379,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
aliensi09ttic,Aliens in the Attic,Aliens in the Attic,Aliens in the Attic,2009,July,31,7/31/2009,Friday,31,25200412,28252415.2197297,17394,5.4,42,311,Fox,3108,PG,45000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8008423,8978317.17399037,3106,0001221000,2009,2009,1.1211092588379,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
bakjwi09kjwi,Thirst,Thirst,Bakjwi,2009,July,31,7/31/2009,Friday,31,318574,357156.261025024,32963,7.1,73,91,Focus,17,R,5000000,South Korea,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55889,62657.6753671912,4,0000012210,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
collecto09tor,The Collector,The Collector,The Collector,2009,July,31,7/31/2009,Friday,31,7712114,8646122.41061337,45847,6.4,29,375,Free,1325,R,6000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3576296,4009418.55794494,1325,0000122100,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
cove09cove,The Cove,The Cove,The Cove,2009,July,31,7/31/2009,Friday,31,857005,960796.240370372,42100,8.5,84,18,RAtt.,56,PG-13,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57640,64620.7376794164,4,0000001222,2009,2009,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
flammen08onen,Flame & Citron,Flame and Citron,Flammen & Citronen,2009,July,31,7/31/2009,Friday,31,148089,166023.949032045,14987,7.3,74,77,IFC,8, ,6717559,Denmark,Danish,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15254,17101.4006343133,2,0000013210,2009,2008,1.1211092588379,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
funnype09ople,Funny People,Funny People,Funny People,2009,July,31,7/31/2009,Friday,31,51855045,58135171.0669558,103146,6.4,60,190,Uni.,3008,R,75000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22657780,25401846.9427121,3007,0000122100,2009,2009,1.1211092588379,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
