key,originalorder,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,opening_year,opening_month,opening_day,boxofficemojo_url
dearmr.13rson,2090,Dear Mr. Watterson,SD,"$23,899",9,"$6,199",5,2013,11,15,http://www.boxofficemojo.com/movies/?id=dearmr.watterson.htm
dearwen04endy,2091,Dear Wendy,Wells,"$23,106",7,"$8,222",7,2005,9,23,http://www.boxofficemojo.com/movies/?id=dearwendy.htm
dearwhi14ople,2092,Dear White People,RAtt.,"$4,404,154",393,"$347,959",11,2014,10,17,http://www.boxofficemojo.com/movies/?id=dearwhitepeople.htm
dearzac08ther,2093,Dear Zachary: A Letter to a Son About His Father,Osci.,"$18,334",3,"$2,886",1,2008,10,31,http://www.boxofficemojo.com/movies/?id=dearzacharyalettertoasonabouthisfather.htm
dearzin16dagi,2094,Dear Zindagi,Relbig.,"$2,376,479",156,"$977,862",153,2016,11,23,http://www.boxofficemojo.com/movies/?id=dearzindagi.htm
deathan07bbyz,7838,The Death and Life of Bobby Z,,,,,,,,,http://www.boxofficemojo.com/movies/?id=thedeathandlifeofbobbyz.htm
deathat07eral,2095,Death at a Funeral (2007),MGM,"$8,580,428",324,"$1,282,973",260,2007,8,17,http://www.boxofficemojo.com/movies/?id=deathatafuneral(2007).htm
deathat10010),2096,Death at a Funeral (2010),SGem,"$42,739,347","2,459","$16,217,540","2,459",2010,4,16,http://www.boxofficemojo.com/movies/?id=deathatafuneral(2010).htm
deathby12hina,2097,Death by China,A23,"$38,492",3,"$5,701",1,2012,8,17,http://www.boxofficemojo.com/movies/?id=deathbychina.htm
deathde07acts,2098,Death Defying Acts,TRR,"$5,665",2,"$3,561",2,2008,7,11,http://www.boxofficemojo.com/movies/?id=deathdefyingacts.htm
deathfa09ting,7839,The Death Factory Bloodletting,Noct.,"$4,638",1,"$3,822",1,2009,5,15,http://www.boxofficemojo.com/movies/?id=thedeathfactorybloodletting.htm
deathin08love,2099,Death in Love,Scre.,"$23,412",4,"$14,296",4,2009,7,17,http://www.boxofficemojo.com/movies/?id=deathinlove.htm
deathme12gola,2100,Death Metal Angola,TVC,"$4,674",1,$895,1,2014,11,7,http://www.boxofficemojo.com/movies/?id=deathmetalangola.htm
deathof03asty,2101,Death of a Dynasty,TLA,"$42,108",16,"$28,107",16,2005,4,29,http://www.boxofficemojo.com/movies/?id=deathofadynasty.htm
deathof06dent,2103,Death of a President,NM,"$519,086",143,"$281,778",143,2006,10,27,http://www.boxofficemojo.com/movies/?id=deathofapresident.htm
deathof07nter,2102,Death of a Ghost Hunter,Noct.,"$3,984",1,"$3,648",1,2009,6,12,http://www.boxofficemojo.com/movies/?id=deathofaghosthunter.htm
deathof09rgin,2105,Death of the Virgin,Indic.,"$25,247",3,"$8,628",3,2012,2,10,http://www.boxofficemojo.com/movies/?id=deathofthevirgin.htm
deathof11hero,2104,Death of a Superhero,Trib.,$607,1,$345,1,2012,5,4,http://www.boxofficemojo.com/movies/?id=deathofasuperhero.htm
deathra08race,2106,Death Race,Uni.,"$36,316,032","2,586","$12,621,090","2,532",2008,8,22,http://www.boxofficemojo.com/movies/?id=deathrace.htm
deathse07ence,2107,Death Sentence,Fox,"$9,534,258","1,823","$4,231,321","1,822",2007,8,31,http://www.boxofficemojo.com/movies/?id=deathsentence.htm
deathto02ochy,2108,Death to Smoochy,WB,"$8,364,691","2,164","$4,266,463","2,164",2002,3,29,http://www.boxofficemojo.com/movies/?id=deathtosmoochy.htm
deathva15leyi,2109,Death Valley,Indic.,"$5,211",2,"$4,344",2,2015,10,16,http://www.boxofficemojo.com/movies/?id=deathvalley.htm
debattr05rete,7604,The Beat That My Heart Skipped,Wells,"$1,023,424",37,"$65,365",5,2005,7,1,http://www.boxofficemojo.com/movies/?id=thebeatthatmyheartskipped.htm
debti10ebti,7841,The Debt,Focus,"$31,177,548","1,874","$9,909,499","1,826",2011,8,31,http://www.boxofficemojo.com/movies/?id=thedebt.htm
debut00ebut,7842,The Debut,Men.,"$1,745,778",5,"$42,534",3,2001,3,16,http://www.boxofficemojo.com/movies/?id=thedebut.htm
decadeu03ence,200,A Decade Under the Influence,IFC,"$34,837",3,"$2,320",1,2003,4,25,http://www.boxofficemojo.com/movies/?id=adecadeundertheinfluence.htm
decalag02aire,4088,Jet Lag,Mira.,"$544,964",24,"$20,454",2,2003,6,13,http://www.boxofficemojo.com/movies/?id=jetlag.htm
decalog00ogue,7843,The Decalogue,NYer,"$655,720",1,"$18,044",1,2000,6,9,http://www.boxofficemojo.com/movies/?id=thedecalogue.htm
decembe07boys,2110,December Boys,WIP,"$50,715",13,"$15,810",4,2007,9,14,http://www.boxofficemojo.com/movies/?id=decemberboys.htm
decentf04tory,201,A Decent Factory,Icar.,"$7,925",1,"$1,900",1,2005,6,29,http://www.boxofficemojo.com/movies/?id=adecentfactory.htm
decepti08ioni,2111,Deception (2008),Fox,"$4,598,506","2,001","$2,312,146","2,001",2008,4,25,http://www.boxofficemojo.com/movies/?id=deception(2008).htm
decepti12yjay,2112,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,KL,"$152,791",7,"$13,802",1,2013,4,17,http://www.boxofficemojo.com/movies/?id=deceptivepracticethemysteriesandmentorsofrickyjay.htm
deckthe06alls,2113,Deck the Halls,Fox,"$35,093,569","3,205","$12,001,256","3,205",2006,11,22,http://www.boxofficemojo.com/movies/?id=deckthehalls.htm
decodin12epak,2116,Decoding Deepak,SF,"$9,100",3,"$9,100",3,2012,10,5,http://www.boxofficemojo.com/movies/?id=decodingdeepak.htm
decodin13rker,2115,Decoding Annie Parker,EOne,"$48,390",13,"$16,781",13,2014,5,2,http://www.boxofficemojo.com/movies/?id=decodingannieparker.htm
decoybr11ride,7845,The Decoy Bride,IFC,$759,1,$542,1,2012,3,9,http://www.boxofficemojo.com/movies/?id=thedecoybride.htm
decoys04coys,2117,Decoys,Lions,"$84,733",55,"$84,733",55,2004,2,27,http://www.boxofficemojo.com/movies/?id=decoys.htm
dedanad09adan,2066,De Dana Dan,Eros,"$944,979",69,"$577,381",69,2009,11,27,http://www.boxofficemojo.com/movies/?id=dedanadan.htm
dedicat07tion,2118,Dedication,Wein.,"$92,853",8,"$23,832",4,2007,8,24,http://www.boxofficemojo.com/movies/?id=dedication.htm
deepblu03blue,2119,Deep Blue,Mira.,"$132,261",5,"$8,373",2,2005,6,3,http://www.boxofficemojo.com/movies/?id=deepblue.htm
deepblu11esea,7846,The Deep Blue Sea,MBox,"$1,126,525",61,"$123,841",31,2012,3,23,http://www.boxofficemojo.com/movies/?id=thedeepbluesea.htm
deepend01pend,7847,The Deep End,FoxS,"$8,823,109",412,"$141,852",6,2001,8,10,http://www.boxofficemojo.com/movies/?id=thedeepend.htm
deepgol11gold,2120,Deep Gold,BFA,"$12,000",25,"$7,000",25,2011,4,22,http://www.boxofficemojo.com/movies/?id=deepgold.htm
deepsea06psea,2121,Deep Sea 3D (IMAX),WB,"$46,244,591",47,"$700,213",43,2006,3,3,http://www.boxofficemojo.com/movies/?id=deepsea3d(imax).htm
deepwat06ater,2122,Deep Water,IFC,"$271,143",17,"$22,632",2,2007,8,24,http://www.boxofficemojo.com/movies/?id=deepwater.htm
deepwat16izon,2123,Deepwater Horizon,LG/S,"$61,433,527","3,403","$20,223,544","3,259",2016,9,30,http://www.boxofficemojo.com/movies/?id=deepwaterhorizon.htm
deewaar04home,2124,Deewaar,Eros,"$111,423",41,"$111,423",41,2004,6,25,http://www.boxofficemojo.com/movies/?id=deewaar.htm
deewane05agal,2125,Deewane Huye Paagal,UTV,"$364,357",48,"$145,780",48,2005,11,24,http://www.boxofficemojo.com/movies/?id=deewanehuyepaagal.htm
defamat09tion,2126,Defamation,FRun,"$12,038",4,"$4,725",4,2009,11,20,http://www.boxofficemojo.com/movies/?id=defamation.htm
defembe03aend,7983,The Five Obstructions,Koch,"$165,845",3,"$8,940",1,2004,5,26,http://www.boxofficemojo.com/movies/?id=thefiveobstructions.htm
defendo10ndor,2127,Defendor,Dar.,"$44,462",4,"$13,265",3,2010,2,19,http://www.boxofficemojo.com/movies/?id=defendor.htm
defianc08ance,2128,Defiance,ParV,"$28,644,813","1,793","$123,513",2,2008,12,31,http://www.boxofficemojo.com/movies/?id=defiance.htm
definit08aybe,2129,"Definitely, Maybe",Uni.,"$32,241,649","2,220","$9,764,270","2,204",2008,2,14,http://www.boxofficemojo.com/movies/?id=definitelymaybe.htm
degronn03tere,8101,The Green Butchers,NM,"$3,783",2,"$2,483",2,2004,12,10,http://www.boxofficemojo.com/movies/?id=thegreenbutchers.htm
deitric12soul,2130,Deitrick Haddon's A Beautiful Soul,TMF&RE,"$54,008",20,"$46,410",20,2012,5,4,http://www.boxofficemojo.com/movies/?id=deitrickhaddonsabeautifulsoul.htm
dejavu06javu,2131,Deja Vu,BV,"$64,038,616","3,108","$20,574,802","3,108",2006,11,22,http://www.boxofficemojo.com/movies/?id=dejavu.htm
delague08erre,5704,On War,Indic.,"$5,086",2,"$2,210",1,2015,11,20,http://www.boxofficemojo.com/movies/?id=onwar.htm
del'aut12riph,5698,On the Other Side of the Tracks,Wein.,"$9,572",50,"$5,923",50,2014,4,4,http://www.boxofficemojo.com/movies/?id=ontheothersideofthetracks.htm
delgo08elgo,2132,Delgo,Free,"$694,782","2,160","$511,920","2,160",2008,12,12,http://www.boxofficemojo.com/movies/?id=delgo.htm
delhi609lhi6,2133,Delhi 6,UTV,"$879,913",90,"$602,850",90,2009,2,20,http://www.boxofficemojo.com/movies/?id=delhi6.htm
delhibe11elly,2134,Delhi Belly,UTV,"$1,532,594",90,"$581,943",89,2011,7,1,http://www.boxofficemojo.com/movies/?id=delhibelly.htm
delhisa12fari,2135,Delhi Safari,AppArt,,3,,3,2012,12,7,http://www.boxofficemojo.com/movies/?id=delhisafari.htm
delicat03king,7848,The Delicate Art of Parking,Libre,"$213,008",10,"$15,859",1,2004,4,2,http://www.boxofficemojo.com/movies/?id=thedelicateartofparking.htm
deliman14iman,2136,Deli Man,Cohen,"$502,294",38,"$37,321",15,2015,2,27,http://www.boxofficemojo.com/movies/?id=deliman.htm
delirio06ious,2139,Deliver Us from Eva,Focus,"$17,573,594","1,139","$6,648,374","1,139",2003,2,7,http://www.boxofficemojo.com/movies/?id=deliverusfromeva.htm
delirio07007),2138,Delirious (2007),PArch,"$86,460",5,"$19,030",5,2007,8,15,http://www.boxofficemojo.com/movies/?id=delirious(2007).htm
deliver06evil,2141,Deliver Us from Evil (2006),LGF,"$201,275",24,"$15,656",4,2006,10,13,http://www.boxofficemojo.com/movies/?id=deliverusfromevil(2006).htm
deliver13eryi,2143,Delivery: The Beast Within,Sal.,,,,,2014,5,30,http://www.boxofficemojo.com/movies/?id=deliverythebeastwithin.htm
deliver13yman,2142,Delivery Man,BV,"$30,664,106","3,036","$7,944,977","3,036",2013,11,22,http://www.boxofficemojo.com/movies/?id=deliveryman.htm
deliver14vili,2140,Deliver Us From Evil,SGem,"$30,577,122","3,049","$9,740,471","3,049",2014,7,2,http://www.boxofficemojo.com/movies/?id=deliverusfromevil.htm
de-love04vely,2144,De-Lovely,UA,"$13,456,633",410,"$292,963",16,2004,7,2,http://www.boxofficemojo.com/movies/?id=de-lovely.htm
deltafa07arce,2145,Delta Farce,LGF,"$8,130,530","1,931","$3,420,645","1,931",2007,5,11,http://www.boxofficemojo.com/movies/?id=deltafarce.htm
demaiti10tinh,2067,De Mai Tinh (Fool for Love),Vari.,"$165,987",8,"$49,313",8,2010,9,10,http://www.boxofficemojo.com/movies/?id=demaitinh(foolforlove).htm
demi-so13oeur,2146,Demi-Soeur,Rialto,$943,1,$634,1,2014,2,7,http://www.boxofficemojo.com/movies/?id=demi-soeur.htm
demolit15tion,2147,Demolition,FoxS,"$1,978,592",862,"$1,100,042",854,2016,4,8,http://www.boxofficemojo.com/movies/?id=demolition.htm
demon15emon,2148,Demon,Orch.,"$104,038",24,"$13,023",3,2016,9,9,http://www.boxofficemojo.com/movies/?id=demon.htm
demonlo02over,2149,demonlover,Palm,"$232,044",15,"$39,284",8,2003,9,19,http://www.boxofficemojo.com/movies/?id=demonlover.htm
deniali16alii,2150,Denial,BST,"$4,073,489",648,"$93,728",5,2016,9,30,http://www.boxofficemojo.com/movies/?id=denial.htm
denskal12isor,4781,Love is All You Need,SPC,"$1,631,709",101,"$36,746",4,2013,5,3,http://www.boxofficemojo.com/movies/?id=loveisallyouneed.htm
deopon15opon,8651,The Phone,CJ,"$40,516",11,"$3,824",1,2015,11,6,http://www.boxofficemojo.com/movies/?id=thephone.htm
depalma15alma,2068,De Palma,A24,"$165,237",19,"$30,355",3,2016,6,10,http://www.boxofficemojo.com/movies/?id=depalma.htm
departe06rted,7849,The Departed,WB,"$132,384,315","3,017","$26,887,467","3,017",2006,10,6,http://www.boxofficemojo.com/movies/?id=thedeparted.htm
depuisq03arti,6886,Since Otar Left,Zeit.,"$350,391",15,"$13,763",2,2004,4,30,http://www.boxofficemojo.com/movies/?id=sinceotarleft.htm
deraile05ledi,2153,Derailed,Wein.,"$36,024,076","2,447","$12,211,986","2,443",2005,11,11,http://www.boxofficemojo.com/movies/?id=derailed.htm
deranst14dige,7844,The Decent One,KL,"$21,327",2,,,2014,10,1,http://www.boxofficemojo.com/movies/?id=thedecentone.htm
derbaad08plex,7580,The Baader Meinhof Complex,Vita.,"$476,270",38,"$17,348",2,2009,8,21,http://www.boxofficemojo.com/movies/?id=thebaadermeinhofcomplex.htm
derecho06ilia,2697,Family Law,IFC,"$38,605",6,"$5,384",2,2006,12,6,http://www.boxofficemojo.com/movies/?id=familylaw.htm
derneun04etag,8557,The Ninth Day,Kino,"$72,888",4,"$8,786",2,2005,5,27,http://www.boxofficemojo.com/movies/?id=theninthday.htm
derouil12d'os,6535,Rust and Bone,SPC,"$2,062,027",168,"$27,154",2,2012,11,23,http://www.boxofficemojo.com/movies/?id=rustandbone.htm
derraub10uber,8773,The Robber,Kino,"$83,451",6,"$2,169",1,2011,2,3,http://www.boxofficemojo.com/movies/?id=therobber.htm
derrida02rida,2154,Derrida,Zeit.,"$157,200",6,"$11,473",1,2002,10,23,http://www.boxofficemojo.com/movies/?id=derrida.htm
derrote08aron,8741,The Red Baron,Mont.,"$37,189",19,"$13,931",15,2010,3,19,http://www.boxofficemojo.com/movies/?id=theredbaron.htm
derschu01nitu,2152,Der Schuh des Manitu,,,,,,,,,http://www.boxofficemojo.com/movies/?id=derschuhdesmanitu.htm
derstaa15auer,8635,The People vs. Fritz Bauer,Cohen,"$288,483",35,"$33,781",6,2016,8,19,http://www.boxofficemojo.com/movies/?id=thepeoplevs.fritzbauer.htm
dertunn01nnel,9004,The Tunnel,Avat.,"$46,296",2,"$3,127",2,2005,4,27,http://www.boxofficemojo.com/movies/?id=thetunnel.htm
derturm14turm,8975,The Tower (2014),MBox,"$1,117",1,$726,1,2014,11,7,http://www.boxofficemojo.com/movies/?id=thetower(2014).htm
derunbe06ldat,9034,The Unknown Soldier,FRun,"$9,602",1,"$3,545",1,2007,9,7,http://www.boxofficemojo.com/movies/?id=theunknownsoldier.htm
derunte04gang,2340,Downfall,NM,"$5,509,040",174,"$18,195",1,2005,2,18,http://www.boxofficemojo.com/movies/?id=downfall.htm
dervamp14ouch,9177,Therapy for a Vampire,MBox,"$30,115",9,"$3,361",2,2016,6,10,http://www.boxofficemojo.com/movies/?id=therapyforavampire.htm
desboca09ados,2155,Desbocados,Slow,"$27,908",20,"$22,997",20,2009,2,27,http://www.boxofficemojo.com/movies/?id=desbocados.htm
descend11ants,7850,The Descendants,FoxS,"$82,584,160","2,038","$1,190,096",29,2011,11,16,http://www.boxofficemojo.com/movies/?id=thedescendants.htm
descent05cent,7851,The Descent,LGF,"$26,024,456","2,095","$8,911,330","2,095",2006,8,4,http://www.boxofficemojo.com/movies/?id=thedescent.htm
descent07cent,2156,Descent,CityL,"$15,233",2,"$8,411",2,2007,8,10,http://www.boxofficemojo.com/movies/?id=descent.htm
desdeal15alla,2973,From Afar,Strand,"$30,169",3,"$5,136",1,2016,6,8,http://www.boxofficemojo.com/movies/?id=fromafar.htm
desertb07ayou,2157,Desert Bayou,CLS,"$14,350",1,"$6,976",1,2007,10,5,http://www.boxofficemojo.com/movies/?id=desertbayou.htm
desertd14ncer,2158,Desert Dancer,Rela.,"$155,271",36,"$40,763",23,2015,4,10,http://www.boxofficemojo.com/movies/?id=desertdancer.htm
desertf09ower,2159,Desert Flower,NGE,"$44,348",8,"$7,657",3,2011,3,18,http://www.boxofficemojo.com/movies/?id=desertflower.htm
deserto10nart,2161,Desi Boyz,Eros,"$1,078,826",103,"$702,325",103,2011,11,25,http://www.boxofficemojo.com/movies/?id=desiboyz.htm
deshomm10ieux,5652,Of Gods and Men,SPC,"$3,954,651",120,"$308,895",33,2011,2,25,http://www.boxofficemojo.com/movies/?id=ofgodsandmen.htm
designi12llis,2163,Design is One,FRun,"$16,386",1,"$4,236",1,2013,10,11,http://www.boxofficemojo.com/movies/?id=designisone.htm
desiret15reto,2162,Desierto,STX,"$2,002,036",168,"$514,282",73,2016,10,14,http://www.boxofficemojo.com/movies/?id=desierto.htm
desnouv16mars,5484,News From Planet Mars,KL,$310,1,$24,1,2016,7,22,http://www.boxofficemojo.com/movies/?id=newsfromplanetmars.htm
despera13agic,2164,Desperate Acts of Magic,GCF,"$7,373",2,"$2,238",1,2013,5,3,http://www.boxofficemojo.com/movies/?id=desperateactsofmagic.htm
despica10leme,2165,Despicable Me,Uni.,"$251,513,985","3,602","$56,397,125","3,476",2010,7,9,http://www.boxofficemojo.com/movies/?id=despicableme.htm
despica13eme2,2166,Despicable Me 2,Uni.,"$368,061,265","4,003","$83,517,315","3,997",2013,7,3,http://www.boxofficemojo.com/movies/?id=despicableme2.htm
d'est93'est,2981,From the East,Icar.,"$2,436",1,$564,1,2016,4,17,http://www.boxofficemojo.com/movies/?id=fromtheeast.htm
detachm11ment,2167,Detachment,Trib.,"$72,689",15,"$10,739",2,2012,3,16,http://www.boxofficemojo.com/movies/?id=detachment.htm
details11ails,7852,The Details,RTWC,"$63,595",73,"$18,528",14,2012,11,2,http://www.boxofficemojo.com/movies/?id=thedetails.htm
detecti15land,2171,Detective K: Secret of the Lost Island,CJ,"$185,367",19,"$57,663",19,2015,3,6,http://www.boxofficemojo.com/movies/?id=detectiveksecretofthelostisland.htm
detecti15shy!,2168,Detective Byomkesh Bakshy,Yash,"$579,055",82,"$338,637",82,2015,4,3,http://www.boxofficemojo.com/movies/?id=detectivebyomkeshbakshy.htm
detenti11tion,2172,Detention,Gold.,,,,,2012,4,6,http://www.boxofficemojo.com/movies/?id=detention.htm
detenti12dead,2173,Detention of the Dead,Anch.,"$1,777",2,"$1,332",2,2013,6,28,http://www.boxofficemojo.com/movies/?id=detentionofthedead.htm
deterre99ence,2174,Deterrence,ParC,"$145,071",17,"$23,318",7,2000,3,10,http://www.boxofficemojo.com/movies/?id=deterrence.htm
detrode09apel,8742,The Red Chapel,Lorb.,"$6,196",2,"$2,459",1,2010,12,29,http://www.boxofficemojo.com/movies/?id=theredchapel.htm
detropi12opia,2175,Detropia,LF,"$390,024",24,"$17,414",1,2012,9,7,http://www.boxofficemojo.com/movies/?id=detropia.htm
detweel02ling,9448,Twin Sisters,Mira.,"$1,563",1,"$1,207",1,2005,5,6,http://www.boxofficemojo.com/movies/?id=twinsisters.htm
deucebi05golo,2176,Deuce Bigalow: European Gigolo,Sony,"$22,400,154","3,127","$9,626,287","3,127",2005,8,12,http://www.boxofficemojo.com/movies/?id=deucebigaloweuropeangigolo.htm
deucesw01wild,2177,Deuces Wild,MGM,"$6,080,065","1,480","$2,704,682","1,480",2002,5,3,http://www.boxofficemojo.com/movies/?id=deuceswild.htm
deuxdel10ague,9459,Two in the Wave,Lorb.,"$28,808",1,"$5,676",1,2010,5,19,http://www.boxofficemojo.com/movies/?id=twointhewave.htm
deuxfre04eres,9453,Two Brothers,Uni.,"$19,176,754","2,181","$6,144,160","2,175",2004,6,25,http://www.boxofficemojo.com/movies/?id=twobrothers.htm
deuxjou14nuit,9455,"Two Days, One Night",IFC,"$1,436,243",120,"$30,700",2,2014,12,24,http://www.boxofficemojo.com/movies/?id=twodaysonenight.htm
dev.d09ev.d,2179,Dev D,UTV,"$18,613",4,"$10,950",4,2009,2,6,http://www.boxofficemojo.com/movies/?id=devd.htm
dev04dev,2178,Dev,Eros,"$84,728",35,"$84,728",35,2004,6,11,http://www.boxofficemojo.com/movies/?id=dev.htm
devdasi02dasi,2180,Devdas,Eros,"$2,745,382",,,,2002,7,12,http://www.boxofficemojo.com/movies/?id=devdas.htm
devil10evil,2181,Devil,Uni.,"$33,601,190","2,811","$12,289,375","2,809",2010,9,17,http://www.boxofficemojo.com/movies/?id=devil.htm
devilan03ster,6821,Shortcut to Happiness (a.k.a. The Devil and Daniel Webster),YFG,,,,,2007,7,13,http://www.boxofficemojo.com/movies/?id=shortcuttohappiness(a.k.a.thedevilanddanielwebster).htm
devilan05ston,7853,The Devil and Daniel Johnston,SPC,"$334,450",17,"$23,192",5,2006,3,31,http://www.boxofficemojo.com/movies/?id=thedevilanddanieljohnston.htm
devilca07back,7854,The Devil Came on Horseback,ICir,"$132,782",7,"$11,143",1,2007,7,25,http://www.boxofficemojo.com/movies/?id=thedevilcameonhorseback.htm
devilgi07girl,2183,Devil Girl,Noct.,"$3,244",3,"$2,769",3,2009,9,18,http://www.boxofficemojo.com/movies/?id=devilgirl.htm
devilin12side,7855,The Devil Inside,Par.,"$53,261,944","2,551","$33,732,515","2,285",2012,1,6,http://www.boxofficemojo.com/movies/?id=thedevilinside.htm
devil's05ects,7861,The Devil's Rejects,Lions,"$17,044,981","1,757","$7,067,335","1,757",2005,7,22,http://www.boxofficemojo.com/movies/?id=thedevilsrejects.htm
devil's05iner,7860,The Devil's Miner,FRun,"$14,289",2,"$4,393",2,2006,3,17,http://www.boxofficemojo.com/movies/?id=thedevilsminer.htm
devil's11uble,7858,The Devil's Double,LGF,"$1,361,512",89,"$96,414",5,2011,7,29,http://www.boxofficemojo.com/movies/?id=thedevilsdouble.htm
devil's14hand,7859,The Devil's Hand,RAtt.,"$5,746",17,"$4,239",17,2014,10,10,http://www.boxofficemojo.com/movies/?id=thedevilshand.htm
devil's14sdue,2184,Devil's Due,Fox,"$15,821,461","2,544","$8,308,220","2,544",2014,1,17,http://www.boxofficemojo.com/movies/?id=devilsdue.htm
devil's15nist,7862,The Devil's Violinist,Free,"$11,294",10,"$8,013",10,2015,1,30,http://www.boxofficemojo.com/movies/?id=thedevilsviolinist.htm
devilwe06rada,7856,The Devil Wears Prada,Fox,"$124,740,460","2,882","$27,537,244","2,847",2006,6,30,http://www.boxofficemojo.com/movies/?id=thedevilwearsprada.htm
dezaaka03imer,8488,The Memory of a Killer,SPC,"$333,707",27,"$41,254",6,2005,8,26,http://www.boxofficemojo.com/movies/?id=thememoryofakiller.htm
dhadkan00dkan,2186,Dha Dkan,Eros,"$45,380",16,"$45,380",16,2000,8,11,http://www.boxofficemojo.com/movies/?id=dhadkan.htm
dhamaal07maal,2187,Dhamaal,Shem.,"$166,339",39,"$166,339",39,2007,9,7,http://www.boxofficemojo.com/movies/?id=dhamaal.htm
dhammab08hers,7863,The Dhamma Brothers,Bal.,"$40,492",3,"$3,710",1,2008,4,11,http://www.boxofficemojo.com/movies/?id=thedhammabrothers.htm
dhandha07goal,2188,Dhan Dhana Dhana Goal,UTV,"$125,547",32,"$66,011",32,2007,11,21,http://www.boxofficemojo.com/movies/?id=dhandhanadhanagoal.htm
dheepan15epan,2189,Dheepan,IFC,"$248,392",26,"$20,249",2,2016,5,6,http://www.boxofficemojo.com/movies/?id=dheepan.htm
dhobigh10ghat,2190,Dhobi Ghat (Mumbai Diaries),UTV,"$576,639",78,"$365,297",78,2011,1,21,http://www.boxofficemojo.com/movies/?id=dhobighat(mumbaidiaries).htm
